:ID,:LABEL,statement_id,full_name,first_name,last_name,age,date_of_birth,gender,occupation,employer,phone,alt_phone,email,residential_address,city,state,zip_code,statement_date,statement_id_ref,claim_id,incident_state,distance_from_scene_ft,relationship_to_claimant,deposition_ready,willing_to_testify,reliability_score,reliability_note,prior_testimony_count,prior_testimony_flag,criminal_record_flag,statement_recorded,statement_notarized,cross_claim_appearance_count,contacted_by_attorney,credibility_flag,same_name_claims_count,professional_witness_flag,same_phone_claims_count,same_address_claims_count,compensation_received_flag,coached_statement_flag
WS-488464-W1,Witness,WS-488464-W1,Mark Turner,Mark,Turner,53,6/9/1962,Male,Nurse Heading To Work,Private Company,(367) 380-5800,(778) 435-9159,mark.turner@outlook.com,"9761 Cedar Dr, New York, NY",New York,NY,65365,2/21/2015,WS-488464-W1,CLM-488464,NY,253,Stranger/Bystander,No,Yes,80,Consistent with physical evidence,0,No,No,Written,No,1,Yes,HIGH,5,Yes,1,1,No,No
WS-488464-W2,Witness,WS-488464-W2,Ashley Campbell,Ashley,Campbell,58,12/4/1957,Male,Dog Walker,Unemployed,(926) 819-4146,,ashley.campbell@outlook.com,"8502 Pine Ave, New York, NY",New York,NY,34272,2/21/2015,WS-488464-W2,CLM-488464,NY,257,Neighbor,Yes,Yes,92,Consistent with physical evidence,5,Yes,No,Audio,Yes,1,Yes,HIGH,3,Yes,1,1,No,Yes
WS-488464-W3,Witness,WS-488464-W3,Ryan Hill,Ryan,Hill,44,2/18/1971,Male,Real Estate Agent Who Had Just Parked,Retired,(937) 796-7961,,ryan.hill@outlook.com,"6905 Pine Dr, New York, NY",New York,NY,80344,2/21/2015,WS-488464-W3,CLM-488464,NY,485,Stranger/Bystander,Unknown,No,69,Corroborated by dashcam,3,Yes,No,Audio,No,1,Yes,MEDIUM,2,No,1,1,No,No
WS-480094-W1,Witness,WS-480094-W1,Laura Hall,Laura,Hall,38,4/13/1977,Female,Cyclist,Unemployed,(284) 715-1043,,laura.hall@yahoo.com,"2140 Maple Ave, Charleston, WV",Charleston,WV,26820,2/1/2015,WS-480094-W1,CLM-480094,WV,218,Stranger/Bystander,No,Yes,42,Statement matches police report,4,Yes,No,,Yes,1,No,LOW,2,No,1,1,No,No
WS-480094-W2,Witness,WS-480094-W2,Jennifer Hall,Jennifer,Hall,50,10/8/1965,Female,Real Estate Agent Who Had Just Parked,Self-Employed,(770) 826-3603,(259) 254-5757,jennifer.hall@gmail.com,"8403 Pine St, Morgantown, WV",Morgantown,WV,11260,2/1/2015,WS-480094-W2,CLM-480094,WV,216,Stranger/Bystander,Yes,Yes,55,Prior testimony flagged,2,No,No,Written,Yes,1,Yes,MEDIUM,2,No,1,1,No,No
WS-480094-W3,Witness,WS-480094-W3,Laura Lewis,Laura,Lewis,66,7/28/1949,Male,Pedestrian,Self-Employed,(627) 282-3283,(650) 521-3427,laura.lewis@gmail.com,"9123 Maple Dr, Charleston, WV",Charleston,WV,37168,2/1/2015,WS-480094-W3,CLM-480094,WV,409,Neighbor,Unknown,Yes,79,Corroborated by dashcam,5,Yes,No,,No,1,No,HIGH,3,Yes,1,4,No,No
WS-263108-W1,Witness,WS-263108-W1,Brian Evans,Brian,Evans,44,2/5/1971,Male,Rideshare Driver,City of Huntington,(407) 427-2129,,brian.evans@gmail.com,"4498 Maple Blvd, Huntington, WV",Huntington,WV,50044,2/25/2015,WS-263108-W1,CLM-263108,WV,333,Unknown,Yes,Yes,97,No prior testimony history,2,No,No,Written,No,1,Yes,HIGH,3,Yes,1,1,Yes,Yes
WS-298412-W1,Witness,WS-298412-W1,Steven Nelson,Steven,Nelson,52,6/17/1963,Female,Nearby Shop Owner,Self-Employed,(661) 854-8455,(894) 779-9408,steven.nelson@outlook.com,"7600 Cedar St, Greenville, SC",Greenville,SC,33304,2/24/2015,WS-298412-W1,CLM-298412,SC,305,Unknown,Yes,Unknown,60,Prior testimony flagged,0,No,No,Video,Yes,1,No,MEDIUM,1,No,1,1,No,No
WS-298412-W2,Witness,WS-298412-W2,Ryan Allen,Ryan,Allen,41,4/27/1974,Female,College Student Waiting For The Bus,Unemployed,(553) 552-4445,,ryan.allen@gmail.com,"4313 Maple Blvd, Charleston, SC",Charleston,SC,34390,2/24/2015,WS-298412-W2,CLM-298412,SC,464,Stranger/Bystander,Yes,Yes,90,Prior testimony flagged,5,Yes,No,Written,No,1,No,HIGH,2,No,1,1,No,No
WS-298412-W3,Witness,WS-298412-W3,Ryan Wright,Ryan,Wright,21,10/3/1994,Female,Pedestrian,Unemployed,(871) 696-6305,,ryan.wright@gmail.com,"7061 Pine Dr, Columbia, SC",Columbia,SC,85661,2/24/2015,WS-298412-W3,CLM-298412,SC,133,Unknown,Unknown,Yes,64,No prior testimony history,0,No,No,Written,No,1,Yes,MEDIUM,4,Yes,1,3,Yes,No
WS-261905-W1,Witness,WS-261905-W1,Stephanie Scott,Stephanie,Scott,25,3/26/1990,Female,Retired Police Officer Walking Their Dog,County Government,(750) 940-2424,,stephanie.scott@gmail.com,"9410 Maple Dr, Charlotte, NC",Charlotte,NC,69414,2/21/2015,WS-261905-W1,CLM-261905,NC,257,Friend of Claimant,Yes,Yes,89,No prior testimony history,1,No,No,Written,Yes,1,Yes,HIGH,1,No,1,1,No,No
WS-261905-W2,Witness,WS-261905-W2,Stephanie Lewis,Stephanie,Lewis,37,5/1/1978,Male,Nurse Heading To Work,Self-Employed,(986) 677-7834,(656) 852-2527,stephanie.lewis@gmail.com,"6600 Maple Dr, Durham, NC",Durham,NC,29138,2/21/2015,WS-261905-W2,CLM-261905,NC,432,Neighbor,Unknown,Yes,46,No prior testimony history,0,No,No,Written,Yes,1,No,LOW,3,Yes,1,1,No,Yes
WS-261905-W3,Witness,WS-261905-W3,Christopher Wright,Christopher,Wright,60,1/1/1955,Male,Real Estate Agent Who Had Just Parked,City of Charlotte,(273) 448-5319,,christopher.wright@outlook.com,"6244 Main Ave, Charlotte, NC",Charlotte,NC,16937,2/21/2015,WS-261905-W3,CLM-261905,NC,157,Neighbor,Unknown,Yes,46,Inconsistency in timeline,0,No,No,Written,Yes,1,No,LOW,2,No,1,1,No,No
WS-223404-W1,Witness,WS-223404-W1,Mark Young,Mark,Young,34,8/4/1981,Female,College Student Waiting For The Bus,Unemployed,(891) 774-5130,,mark.young@outlook.com,"4592 Main Blvd, Greenville, SC",Greenville,SC,69279,1/10/2015,WS-223404-W1,CLM-223404,SC,253,Stranger/Bystander,Yes,Yes,58,Corroborated by dashcam,2,No,No,Written,Yes,1,No,MEDIUM,4,Yes,1,1,No,Yes
WS-223404-W2,Witness,WS-223404-W2,Ryan Adams,Ryan,Adams,35,5/19/1980,Female,Cyclist,Self-Employed,(461) 417-8890,(521) 456-3688,ryan.adams@outlook.com,"5070 Cedar Blvd, Greenville, SC",Greenville,SC,30115,1/10/2015,WS-223404-W2,CLM-223404,SC,237,Unknown,Unknown,Yes,54,Corroborated by dashcam,0,No,No,Written,Yes,1,No,MEDIUM,5,Yes,1,1,No,No
WS-223404-W3,Witness,WS-223404-W3,Mark Scott,Mark,Scott,70,11/24/1945,Male,Nearby Shop Owner,City of Greenville,(863) 266-4176,(522) 764-8235,mark.scott@yahoo.com,"9042 Main Blvd, Greenville, SC",Greenville,SC,24049,1/10/2015,WS-223404-W3,CLM-223404,SC,174,Unknown,Unknown,Yes,78,Statement matches police report,5,Yes,No,Written,Yes,1,Yes,HIGH,4,Yes,1,1,No,No
WS-804219-W1,Witness,WS-804219-W1,Daniel Clark,Daniel,Clark,53,10/13/1962,Male,Rideshare Driver,Unemployed,(459) 883-1839,(996) 684-7788,daniel.clark@outlook.com,"7860 Cedar Dr, Norfolk, VA",Norfolk,VA,23274,2/26/2015,WS-804219-W1,CLM-804219,VA,169,Stranger/Bystander,Unknown,Unknown,98,No prior testimony history,2,No,No,Audio,No,1,No,HIGH,3,Yes,1,1,No,No
WS-804219-W2,Witness,WS-804219-W2,Brian Hall,Brian,Hall,57,6/4/1958,Male,Jogger,Private Company,(736) 513-9033,(650) 514-5721,brian.hall@yahoo.com,"483 Oak Blvd, Roanoke, VA",Roanoke,VA,88738,2/26/2015,WS-804219-W2,CLM-804219,VA,119,Stranger/Bystander,Yes,Yes,46,No prior testimony history,4,Yes,No,,No,1,No,LOW,1,No,1,1,No,No
WS-804219-W3,Witness,WS-804219-W3,Michelle Collins,Michelle,Collins,37,11/26/1978,Male,Real Estate Agent Who Had Just Parked,Self-Employed,(466) 618-1077,,michelle.collins@gmail.com,"5418 Main Dr, Roanoke, VA",Roanoke,VA,13072,2/26/2015,WS-804219-W3,CLM-804219,VA,315,Stranger/Bystander,No,Unknown,84,Corroborated by dashcam,5,Yes,No,Written,No,1,No,HIGH,4,Yes,1,1,No,Yes
WS-100804-W1,Witness,WS-100804-W1,Robert King,Robert,King,62,1/21/1953,Male,School Bus Driver,Retired,(551) 837-8452,,robert.king@yahoo.com,"8082 Pine Dr, Albany, NY",Albany,NY,38654,1/7/2015,WS-100804-W1,CLM-100804,NY,180,Friend of Claimant,Yes,Unknown,82,Prior testimony flagged,2,No,Yes,Audio,No,1,No,HIGH,5,Yes,1,1,No,No
WS-941807-W1,Witness,WS-941807-W1,Robert Adams,Robert,Adams,21,10/18/1994,Male,Real Estate Agent Who Had Just Parked,Retired,(813) 499-4089,(754) 637-8940,robert.adams@outlook.com,"5891 Oak St, Buffalo, NY",Buffalo,NY,99709,2/27/2015,WS-941807-W1,CLM-941807,NY,215,Stranger/Bystander,Yes,Yes,67,No prior testimony history,2,No,No,Written,Yes,1,No,MEDIUM,3,Yes,1,1,No,No
WS-593466-W1,Witness,WS-593466-W1,Linda Clark,Linda,Clark,34,7/12/1981,Female,Food Truck Vendor,County Government,(379) 567-2238,,linda.clark@gmail.com,"6859 Cedar St, Huntington, WV",Huntington,WV,20954,2/13/2015,WS-593466-W1,CLM-593466,WV,164,Stranger/Bystander,Yes,Yes,46,Consistent with physical evidence,0,No,No,Video,No,1,No,LOW,4,Yes,1,1,Yes,No
WS-437442-W1,Witness,WS-437442-W1,Michelle Parker,Michelle,Parker,37,7/8/1978,Female,School Bus Driver,Private Company,(298) 846-8768,,michelle.parker@yahoo.com,"1552 Pine Dr, Buffalo, NY",Buffalo,NY,63934,2/2/2015,WS-437442-W1,CLM-437442,NY,362,Unknown,Yes,No,83,Inconsistency in timeline,4,Yes,No,Written,No,1,No,HIGH,5,Yes,1,1,Yes,No
WS-437442-W2,Witness,WS-437442-W2,Daniel Nelson,Daniel,Nelson,23,6/8/1992,Male,Jogger,Private Company,(367) 223-2567,(380) 443-9058,daniel.nelson@yahoo.com,"9123 Pine St, Buffalo, NY",Buffalo,NY,16567,2/2/2015,WS-437442-W2,CLM-437442,NY,397,Passerby,Unknown,Yes,82,No prior testimony history,0,No,No,Written,No,1,Yes,HIGH,3,Yes,1,1,Yes,No
WS-942106-W1,Witness,WS-942106-W1,Jason Clark,Jason,Clark,29,6/27/1986,Female,Pedestrian,Self-Employed,(404) 894-7485,,jason.clark@yahoo.com,"6180 Maple St, Spartanburg, SC",Spartanburg,SC,27522,2/27/2015,WS-942106-W1,CLM-942106,SC,333,Unknown,Yes,Yes,94,No prior testimony history,3,Yes,No,,Yes,1,No,HIGH,3,Yes,1,1,Yes,No
WS-794951-W1,Witness,WS-794951-W1,Amanda Wright,Amanda,Wright,35,7/4/1980,Male,Real Estate Agent Who Had Just Parked,County Government,(971) 435-2910,(239) 205-1786,amanda.wright@gmail.com,"1741 Main Blvd, Richmond, VA",Richmond,VA,69359,2/2/2015,WS-794951-W1,CLM-794951,VA,419,Stranger/Bystander,Yes,Yes,68,Prior testimony flagged,0,No,No,Written,No,1,No,MEDIUM,4,Yes,1,1,Yes,No
WS-794951-W2,Witness,WS-794951-W2,Michelle Hall,Michelle,Hall,41,12/23/1974,Female,Pedestrian,Private Company,(616) 423-4732,(907) 502-1423,michelle.hall@gmail.com,"423 Pine St, Norfolk, VA",Norfolk,VA,16394,2/2/2015,WS-794951-W2,CLM-794951,VA,479,Stranger/Bystander,Yes,Unknown,40,Statement matches police report,0,No,No,Audio,Yes,1,Yes,LOW,4,Yes,1,1,Yes,No
WS-182450-W1,Witness,WS-182450-W1,Christopher Allen,Christopher,Allen,62,1/27/1953,Female,College Student Waiting For The Bus,Retired,(218) 736-4895,(484) 855-9530,christopher.allen@outlook.com,"219 Pine Blvd, Greenville, SC",Greenville,SC,33183,1/17/2015,WS-182450-W1,CLM-182450,SC,347,Friend of Claimant,Unknown,Yes,40,Inconsistency in timeline,1,No,No,,Yes,1,No,LOW,4,Yes,1,1,No,Yes
WS-182450-W2,Witness,WS-182450-W2,Ashley Reed,Ashley,Reed,53,5/18/1962,Male,Nurse Heading To Work,City of Greenville,(376) 261-7873,(487) 849-8551,ashley.reed@outlook.com,"8352 Maple St, Greenville, SC",Greenville,SC,44569,1/17/2015,WS-182450-W2,CLM-182450,SC,64,Stranger/Bystander,No,Yes,70,Consistent with physical evidence,0,No,No,Written,No,1,No,MEDIUM,2,No,1,1,No,No
WS-182450-W3,Witness,WS-182450-W3,Michelle Campbell,Michelle,Campbell,57,8/4/1958,Male,Construction Worker,Self-Employed,(845) 422-3168,,michelle.campbell@outlook.com,"6232 Pine Blvd, Greenville, SC",Greenville,SC,97384,1/17/2015,WS-182450-W3,CLM-182450,SC,145,Stranger/Bystander,Yes,Unknown,81,No prior testimony history,2,No,No,Audio,No,1,No,HIGH,5,Yes,1,1,Yes,No
WS-730973-W1,Witness,WS-730973-W1,Karen Ramirez,Karen,Ramirez,36,10/7/1979,Female,School Bus Driver,Unemployed,(914) 309-9951,(583) 918-7357,karen.ramirez@gmail.com,"9966 Oak Blvd, Pittsburgh, PA",Pittsburgh,PA,84053,1/12/2015,WS-730973-W1,CLM-730973,PA,36,Passerby,Yes,Yes,64,Corroborated by dashcam,3,Yes,No,Written,Yes,1,No,MEDIUM,3,Yes,1,1,Yes,No
WS-730973-W2,Witness,WS-730973-W2,Susan Carter,Susan,Carter,37,11/19/1978,Male,Real Estate Agent Who Had Just Parked,Unemployed,(267) 804-1101,,susan.carter@outlook.com,"5023 Maple Dr, Allentown, PA",Allentown,PA,10591,1/12/2015,WS-730973-W2,CLM-730973,PA,163,Passerby,No,Yes,88,Consistent with physical evidence,5,Yes,No,Written,No,1,No,HIGH,1,No,1,1,No,No
WS-730973-W3,Witness,WS-730973-W3,Jason Green,Jason,Green,65,6/9/1950,Male,Delivery Driver,Private Company,(893) 431-4695,,jason.green@outlook.com,"2085 Maple Blvd, Philadelphia, PA",Philadelphia,PA,78078,1/12/2015,WS-730973-W3,CLM-730973,PA,126,Stranger/Bystander,No,Yes,80,Statement matches police report,5,Yes,No,,No,1,No,HIGH,4,Yes,1,1,Yes,No
WS-687755-W1,Witness,WS-687755-W1,Steven Campbell,Steven,Campbell,25,12/26/1990,Male,Cyclist,Self-Employed,(960) 534-3115,(447) 233-8451,steven.campbell@gmail.com,"2750 Oak St, Spartanburg, SC",Spartanburg,SC,91682,1/20/2015,WS-687755-W1,CLM-687755,SC,231,Neighbor,Unknown,Yes,62,Prior testimony flagged,0,No,No,Written,Yes,1,No,MEDIUM,2,No,5,1,No,No
WS-687755-W2,Witness,WS-687755-W2,Brian Lee,Brian,Lee,67,7/3/1948,Male,Mail Carrier,Retired,(388) 959-4782,(704) 629-9862,brian.lee@gmail.com,"8621 Oak Ave, Columbia, SC",Columbia,SC,67582,1/20/2015,WS-687755-W2,CLM-687755,SC,54,Friend of Claimant,Unknown,Yes,75,Statement matches police report,2,No,No,Written,Yes,1,No,HIGH,4,Yes,1,1,No,No
WS-687755-W3,Witness,WS-687755-W3,Ashley Hill,Ashley,Hill,57,7/6/1958,Male,Mail Carrier,Unemployed,(241) 933-3526,(885) 515-3336,ashley.hill@outlook.com,"9680 Cedar St, Columbia, SC",Columbia,SC,96810,1/20/2015,WS-687755-W3,CLM-687755,SC,227,Friend of Claimant,No,Yes,87,Statement matches police report,0,No,Yes,Audio,No,1,Yes,HIGH,2,No,1,1,No,No
WS-998865-W1,Witness,WS-998865-W1,Christopher Adams,Christopher,Adams,57,12/18/1958,Female,Dog Walker,Retired,(705) 705-9015,(656) 640-1250,christopher.adams@yahoo.com,"7893 Main Dr, Charleston, SC",Charleston,SC,62040,1/20/2015,WS-998865-W1,CLM-998865,SC,471,Neighbor,Yes,Unknown,45,Prior testimony flagged,3,Yes,No,Written,Yes,1,Yes,LOW,1,No,1,1,No,No
WS-944953-W1,Witness,WS-944953-W1,Steven Jones,Steven,Jones,52,9/13/1963,Female,Real Estate Agent Who Had Just Parked,County Government,(370) 619-7182,,steven.jones@outlook.com,"1008 Maple Ave, Norfolk, VA",Norfolk,VA,53334,2/24/2015,WS-944953-W1,CLM-944953,VA,64,Coworker,No,Unknown,53,No prior testimony history,5,Yes,No,,No,1,No,MEDIUM,2,No,1,1,No,No
WS-386429-W1,Witness,WS-386429-W1,Robert Reed,Robert,Reed,42,6/20/1973,Female,Nearby Shop Owner,Unemployed,(512) 351-2849,(511) 469-3737,robert.reed@gmail.com,"3441 Cedar St, Charleston, SC",Charleston,SC,38885,2/21/2015,WS-386429-W1,CLM-386429,SC,391,Friend of Claimant,Yes,Yes,85,Prior testimony flagged,2,No,No,Written,No,1,Yes,HIGH,8,Yes,5,1,No,Yes
WS-386429-W2,Witness,WS-386429-W2,Jessica Evans,Jessica,Evans,57,6/14/1958,Female,Postal Worker Making Deliveries,Retired,(819) 833-7128,,jessica.evans@yahoo.com,"3794 Main St, Greenville, SC",Greenville,SC,11042,2/21/2015,WS-386429-W2,CLM-386429,SC,425,Coworker,No,Yes,58,No prior testimony history,3,Yes,No,Video,No,1,No,MEDIUM,4,Yes,1,1,Yes,No
WS-205134-W1,Witness,WS-205134-W1,Karen Scott,Karen,Scott,25,7/14/1990,Male,Dog Walker,Private Company,(254) 939-4265,,karen.scott@gmail.com,"8641 Main Ave, Rochester, NY",Rochester,NY,95538,1/24/2015,WS-205134-W1,CLM-205134,NY,246,Unknown,Unknown,Yes,67,Inconsistency in timeline,1,No,No,Written,Yes,1,No,MEDIUM,1,No,1,1,No,No
WS-205134-W2,Witness,WS-205134-W2,Brian Collins,Brian,Collins,47,5/12/1968,Female,Dog Walker,City of Buffalo,(939) 565-7657,(282) 253-9312,brian.collins@outlook.com,"4549 Cedar St, Buffalo, NY",Buffalo,NY,41218,1/24/2015,WS-205134-W2,CLM-205134,NY,315,Unknown,Unknown,Unknown,49,Corroborated by dashcam,4,Yes,No,Audio,Yes,1,No,LOW,4,Yes,1,1,Yes,No
WS-749325-W1,Witness,WS-749325-W1,Ryan Smith,Ryan,Smith,65,9/13/1950,Female,Construction Worker,Unemployed,(649) 320-1837,(235) 240-5881,ryan.smith@outlook.com,"2546 Pine Blvd, Charleston, SC",Charleston,SC,90564,1/6/2015,WS-749325-W1,CLM-749325,SC,397,Stranger/Bystander,Yes,Yes,89,Corroborated by dashcam,5,Yes,No,Audio,No,1,No,HIGH,5,Yes,1,1,Yes,No
WS-749325-W2,Witness,WS-749325-W2,Susan Evans,Susan,Evans,70,8/22/1945,Male,School Bus Driver,Retired,(270) 581-5213,,susan.evans@gmail.com,"3444 Maple Ave, Spartanburg, SC",Spartanburg,SC,24279,1/6/2015,WS-749325-W2,CLM-749325,SC,205,Neighbor,Yes,Unknown,93,Prior testimony flagged,5,Yes,No,Video,No,1,No,HIGH,3,Yes,1,1,No,Yes
WS-774303-W1,Witness,WS-774303-W1,Melissa Evans,Melissa,Evans,54,9/20/1961,Female,Cyclist,Unemployed,(820) 881-4184,,melissa.evans@yahoo.com,"990 Oak Blvd, Charlotte, NC",Charlotte,NC,73314,1/15/2015,WS-774303-W1,CLM-774303,NC,131,Passerby,Yes,Yes,85,Corroborated by dashcam,2,No,No,Written,Yes,1,No,HIGH,3,Yes,1,1,Yes,No
WS-774303-W2,Witness,WS-774303-W2,Laura Mitchell,Laura,Mitchell,32,11/1/1983,Male,Food Truck Vendor,County Government,(501) 882-7522,,laura.mitchell@yahoo.com,"986 Maple Ave, Durham, NC",Durham,NC,40238,1/15/2015,WS-774303-W2,CLM-774303,NC,367,Stranger/Bystander,Unknown,Yes,72,Prior testimony flagged,2,No,No,,Yes,1,Yes,MEDIUM,3,Yes,1,1,No,No
WS-698470-W1,Witness,WS-698470-W1,Christopher Smith,Christopher,Smith,50,10/6/1965,Male,Nurse Heading To Work,Unemployed,(257) 592-8881,(300) 304-2709,christopher.smith@outlook.com,"4822 Oak Blvd, Albany, NY",Albany,NY,61799,2/22/2015,WS-698470-W1,CLM-698470,NY,317,Friend of Claimant,Yes,No,90,No prior testimony history,0,No,No,,No,1,No,HIGH,3,Yes,1,1,No,Yes
WS-698470-W2,Witness,WS-698470-W2,Christopher Green,Christopher,Green,19,8/9/1996,Female,Delivery Driver,County Government,(505) 915-2487,,christopher.green@outlook.com,"7079 Main St, Rochester, NY",Rochester,NY,30091,2/22/2015,WS-698470-W2,CLM-698470,NY,126,Unknown,No,Yes,92,Consistent with physical evidence,4,Yes,No,,No,1,Yes,HIGH,4,Yes,1,1,No,No
WS-309323-W1,Witness,WS-309323-W1,Daniel Collins,Daniel,Collins,48,10/24/1967,Male,Construction Worker,County Government,(478) 428-2168,(238) 989-5445,daniel.collins@yahoo.com,"5932 Pine Dr, Columbia, SC",Columbia,SC,43189,2/3/2015,WS-309323-W1,CLM-309323,SC,458,Unknown,Yes,Unknown,70,Corroborated by dashcam,3,Yes,No,Video,No,1,No,MEDIUM,3,Yes,1,1,No,No
WS-309323-W2,Witness,WS-309323-W2,Steven Young,Steven,Young,38,9/5/1977,Male,Retired Police Officer Walking Their Dog,City of Charleston,(543) 702-2594,(697) 897-7382,steven.young@outlook.com,"630 Pine Dr, Charleston, SC",Charleston,SC,92074,2/3/2015,WS-309323-W2,CLM-309323,SC,56,Friend of Claimant,No,No,83,Prior testimony flagged,3,Yes,No,Audio,Yes,1,No,HIGH,5,Yes,1,1,No,No
WS-309323-W3,Witness,WS-309323-W3,Paul Green,Paul,Green,32,11/12/1983,Female,Dog Walker,City of Spartanburg,(441) 520-2292,(688) 926-8790,paul.green@yahoo.com,"5725 Maple Blvd, Spartanburg, SC",Spartanburg,SC,36433,2/3/2015,WS-309323-W3,CLM-309323,SC,284,Coworker,No,Yes,95,Statement matches police report,2,No,No,,No,1,No,HIGH,5,Yes,1,1,No,No
WS-431478-W1,Witness,WS-431478-W1,Steven Collins,Steven,Collins,46,12/20/1969,Male,Cyclist,Self-Employed,(571) 630-3302,,steven.collins@gmail.com,"7622 Pine St, Charleston, SC",Charleston,SC,97712,2/7/2015,WS-431478-W1,CLM-431478,SC,152,Passerby,No,Yes,72,Statement matches police report,3,Yes,No,Audio,No,1,No,MEDIUM,3,Yes,1,1,No,No
WS-431478-W2,Witness,WS-431478-W2,Angela Carter,Angela,Carter,43,2/2/1972,Female,Nearby Shop Owner,Unemployed,(581) 460-1510,,angela.carter@outlook.com,"9374 Oak Blvd, Greenville, SC",Greenville,SC,38312,2/7/2015,WS-431478-W2,CLM-431478,SC,133,Stranger/Bystander,Yes,Yes,71,Inconsistency in timeline,3,Yes,No,Written,No,1,No,MEDIUM,4,Yes,1,1,Yes,No
WS-431478-W3,Witness,WS-431478-W3,Amanda Carter,Amanda,Carter,67,8/5/1948,Female,Nearby Shop Owner,Private Company,(852) 614-8121,,amanda.carter@yahoo.com,"3280 Oak Blvd, Spartanburg, SC",Spartanburg,SC,61849,2/7/2015,WS-431478-W3,CLM-431478,SC,337,Passerby,Yes,Unknown,95,Statement matches police report,2,No,No,Written,No,1,No,HIGH,6,Yes,1,1,No,Yes
WS-284836-W1,Witness,WS-284836-W1,Ashley Turner,Ashley,Turner,70,12/3/1945,Male,Postal Worker Making Deliveries,Retired,(782) 488-1519,,ashley.turner@yahoo.com,"3688 Cedar Dr, Buffalo, NY",Buffalo,NY,79869,2/2/2015,WS-284836-W1,CLM-284836,NY,306,Stranger/Bystander,Yes,Yes,81,Prior testimony flagged,2,No,No,Written,No,1,No,HIGH,2,No,1,1,No,No
WS-238196-W1,Witness,WS-238196-W1,Jason Collins,Jason,Collins,21,9/16/1994,Male,Nearby Shop Owner,Retired,(634) 900-7622,(210) 875-4768,jason.collins@gmail.com,"1400 Oak Blvd, Huntington, WV",Huntington,WV,46199,2/6/2015,WS-238196-W1,CLM-238196,WV,472,Stranger/Bystander,Yes,Yes,54,Consistent with physical evidence,0,No,No,Written,Yes,1,No,MEDIUM,7,Yes,1,1,Yes,No
WS-238196-W2,Witness,WS-238196-W2,Thomas Adams,Thomas,Adams,55,5/9/1960,Female,Nurse Heading To Work,Private Company,(884) 470-8761,(778) 344-4207,thomas.adams@yahoo.com,"4770 Main St, Charleston, WV",Charleston,WV,89627,2/6/2015,WS-238196-W2,CLM-238196,WV,467,Friend of Claimant,Yes,Unknown,63,Corroborated by dashcam,0,No,No,Written,Yes,1,No,MEDIUM,3,Yes,1,1,Yes,No
WS-885789-W1,Witness,WS-885789-W1,Paul Jones,Paul,Jones,52,4/15/1963,Male,Nearby Shop Owner,Retired,(715) 947-5944,,paul.jones@outlook.com,"6711 Maple Dr, Charleston, WV",Charleston,WV,56801,1/15/2015,WS-885789-W1,CLM-885789,WV,290,Neighbor,Unknown,Yes,40,Inconsistency in timeline,3,Yes,No,Video,No,1,No,LOW,3,Yes,1,1,No,No
WS-885789-W2,Witness,WS-885789-W2,Jessica Young,Jessica,Young,30,8/12/1985,Male,Food Truck Vendor,Self-Employed,(657) 611-2615,(680) 288-7382,jessica.young@yahoo.com,"7844 Maple Blvd, Charleston, WV",Charleston,WV,52583,1/15/2015,WS-885789-W2,CLM-885789,WV,82,Neighbor,Unknown,Yes,64,Corroborated by dashcam,5,Yes,No,Written,No,1,Yes,MEDIUM,6,Yes,1,1,No,Yes
WS-885789-W3,Witness,WS-885789-W3,Christopher Hill,Christopher,Hill,23,5/24/1992,Female,Rideshare Driver,Retired,(487) 659-2337,,christopher.hill@yahoo.com,"5585 Main Dr, Charleston, WV",Charleston,WV,52266,1/15/2015,WS-885789-W3,CLM-885789,WV,86,Passerby,No,Yes,86,No prior testimony history,4,Yes,No,Audio,No,1,No,HIGH,4,Yes,1,1,No,No
WS-287436-W1,Witness,WS-287436-W1,Ashley Scott,Ashley,Scott,52,12/17/1963,Male,Postal Worker Making Deliveries,Private Company,(400) 301-4580,(628) 435-4371,ashley.scott@gmail.com,"3950 Main Dr, Charleston, SC",Charleston,SC,93596,2/24/2015,WS-287436-W1,CLM-287436,SC,316,Passerby,No,No,47,No prior testimony history,2,No,No,,No,1,No,LOW,3,Yes,1,1,Yes,Yes
WS-287436-W2,Witness,WS-287436-W2,Daniel Jones,Daniel,Jones,61,5/24/1954,Male,Food Truck Vendor,Unemployed,(722) 319-8539,(348) 406-2084,daniel.jones@gmail.com,"4716 Maple Blvd, Charleston, SC",Charleston,SC,66721,2/24/2015,WS-287436-W2,CLM-287436,SC,345,Neighbor,Unknown,Yes,87,Statement matches police report,1,No,No,Written,No,1,No,HIGH,3,Yes,1,1,No,No
WS-287436-W3,Witness,WS-287436-W3,Steven Reed,Steven,Reed,56,3/12/1959,Male,Pedestrian,Private Company,(910) 571-6852,(969) 591-6899,steven.reed@yahoo.com,"4581 Maple St, Columbia, SC",Columbia,SC,80987,2/24/2015,WS-287436-W3,CLM-287436,SC,349,Stranger/Bystander,Yes,Yes,59,No prior testimony history,1,No,No,Written,No,1,No,MEDIUM,1,No,1,1,No,No
