:ID,:LABEL,agent_code,agent_name,agency_name,agent_type,license_number,license_state,license_lines,designation,years_experience,hire_date,active_policies_count,ytd_premium_written,commission_rate_pct,ytd_commission_earned,retention_rate_pct,claims_ratio_pct,new_business_count_ytd,e_and_o_insurance,phone,email,office_address,certifications,performance_tier,fraud_referral_count_ytd,last_training_date,supervisor_name
AGT-1619,Agent,AGT-1619,David Fitzgerald,Lakefront Coverage Group,Broker,LIC-OH-240696,OH,All Lines,None,9,5/01/2006,28,634086.97,9.9,70106.79,91.7,57.1,50,Yes,(907) 739-6153,david.fitzgerald@lakefrontcovera.com,"2787 Business Park Dr, OH",Life & Health Licensed,Bronze,10,12/01/2014,Regional VP B
AGT-4044,Agent,AGT-4044,Nancy Bergman,Heartland Insurance Services,Independent,LIC-IL-496497,IL,All Lines,LUTCF,30,10/01/1985,217,94820.25,8.4,54741.35,95.0,42.6,50,Yes,(638) 575-3806,nancy.bergman@heartlandinsura.com,"8052 Business Park Dr, IL",,Bronze,5,11/01/2014,District Manager A
AGT-9378,Agent,AGT-9378,David Ramirez,Tri-State Coverage Associates,Captive,LIC-OH-913246,OH,Home,ChFC,23,8/01/1992,119,437780.81,10.3,45270.4,71.4,48.8,45,Yes,(369) 645-4582,david.ramirez@tri-statecovera.com,"7143 Business Park Dr, OH",Cyber Liability Cert|Anti-Fraud Certified,Bronze,8,6/01/2014,Regional VP B
AGT-3042,Agent,AGT-3042,Maria Patel,Central Midwest Agency,Independent,LIC-OH-339450,OH,Life,None,5,11/01/2010,50,710985.22,8.1,58406.76,77.7,89.0,62,No,(835) 592-2260,maria.patel@centralmidwesta.com,"9978 Business Park Dr, OH",,Platinum,9,1/01/2014,District Manager A
AGT-3395,Agent,AGT-3395,Angela Fitzgerald,Heartland Insurance Services,Broker,LIC-IL-237441,IL,Life,ChFC,26,3/01/1989,47,166688.56,11.6,6806.96,80.4,74.8,74,Yes,(714) 801-5647,angela.fitzgerald@heartlandinsura.com,"816 Business Park Dr, IL",Life & Health Licensed|Commercial Lines Cert,Gold,6,2/01/2014,Branch Director C
AGT-8513,Agent,AGT-8513,Maria Callahan,Midwest Auto Insurance Agency,Broker,LIC-OH-514717,OH,Home,CLU,14,12/01/2001,79,570402.89,16.4,21047.56,81.7,83.3,78,Yes,(528) 370-6024,maria.callahan@midwestautoinsu.com,"2865 Business Park Dr, OH",Anti-Fraud Certified|Life & Health Licensed,Platinum,5,5/01/2014,Branch Director C
AGT-7020,Agent,AGT-7020,Maria Bergman,Midwest Auto Insurance Agency,Independent,LIC-IL-606413,IL,Auto,ChFC,9,3/01/2006,216,756938.85,11.9,77372.47,77.3,71.7,33,Yes,(608) 692-2406,maria.bergman@midwestautoinsu.com,"7649 Business Park Dr, IL",Anti-Fraud Certified,Silver,5,6/01/2014,Branch Director C
AGT-5880,Agent,AGT-5880,James Fitzgerald,Central Midwest Agency,Independent,LIC-OH-977601,OH,Home,CPCU,28,5/01/1987,171,498510.29,12.0,22891.56,96.0,45.8,73,Yes,(510) 496-3512,james.fitzgerald@centralmidwesta.com,"8835 Business Park Dr, OH",Anti-Fraud Certified|Commercial Lines Cert,Gold,1,7/01/2014,Branch Director C
AGT-5887,Agent,AGT-5887,Kevin Fitzgerald,Heartland Insurance Services,Captive,LIC-OH-147745,OH,Commercial,CIC,16,3/01/1999,165,260693.88,13.1,20669.96,72.9,52.1,79,Yes,(625) 229-8451,kevin.fitzgerald@heartlandinsura.com,"3581 Business Park Dr, OH",,Gold,2,12/01/2014,Branch Director C
AGT-7251,Agent,AGT-7251,David Ramirez,Central Midwest Agency,Broker,LIC-IL-129678,IL,Commercial,ChFC,25,11/01/1990,239,223062.56,12.3,62766.44,77.8,44.8,36,Yes,(928) 428-1503,david.ramirez@centralmidwesta.com,"394 Business Park Dr, IL",Life & Health Licensed,Silver,4,12/01/2014,District Manager A
AGT-8341,Agent,AGT-8341,Maria Bergman,Central Midwest Agency,Broker,LIC-IL-767603,IL,Auto,LUTCF,9,1/01/2006,208,163259.4,13.4,58680.56,73.5,63.5,7,Yes,(475) 553-4997,maria.bergman@centralmidwesta.com,"367 Business Park Dr, IL",Anti-Fraud Certified|Cyber Liability Cert,Silver,5,6/01/2014,Regional VP B
AGT-8838,Agent,AGT-8838,David Morrison,Prairie State Insurance Partners,Independent,LIC-IL-254244,IL,Life,LUTCF,28,5/01/1987,136,435424.09,9.5,76609.74,90.5,87.4,27,Yes,(709) 276-8353,david.morrison@prairiestateins.com,"4382 Business Park Dr, IL",Cyber Liability Cert,Platinum,8,6/01/2014,Branch Director C
AGT-7164,Agent,AGT-7164,Michael Callahan,Midwest Auto Insurance Agency,Broker,LIC-OH-979596,OH,All Lines,None,18,9/01/1997,239,183315.69,12.2,76246.56,75.0,73.1,24,Yes,(876) 854-7611,michael.callahan@midwestautoinsu.com,"407 Business Park Dr, OH",Cyber Liability Cert|Anti-Fraud Certified,Platinum,4,12/01/2014,District Manager A
AGT-6964,Agent,AGT-6964,Nancy Nguyen,Heartland Insurance Services,Broker,LIC-IN-164023,IN,All Lines,None,2,1/01/2013,130,763823.62,10.4,74739.25,82.6,78.1,59,Yes,(640) 432-4889,nancy.nguyen@heartlandinsura.com,"7810 Business Park Dr, IN",Anti-Fraud Certified|Cyber Liability Cert,Gold,9,12/01/2014,District Manager A
AGT-4989,Agent,AGT-4989,Kevin Sullivan,Tri-State Coverage Associates,Captive,LIC-IL-110360,IL,All Lines,CLU,23,10/01/1992,238,781380.06,17.6,78682.83,71.8,83.2,24,Yes,(392) 428-9724,kevin.sullivan@tri-statecovera.com,"8460 Business Park Dr, IL",Life & Health Licensed|Cyber Liability Cert,Platinum,9,7/01/2014,Regional VP B
AGT-3680,Agent,AGT-3680,Thomas Kowalski,Midwest Auto Insurance Agency,Independent,LIC-OH-658442,OH,Commercial,None,21,12/01/1994,197,655268.65,11.9,77210.27,88.3,69.3,21,Yes,(763) 954-8634,thomas.kowalski@midwestautoinsu.com,"8981 Business Park Dr, OH",Life & Health Licensed|Cyber Liability Cert,Gold,9,10/01/2014,District Manager A
AGT-5877,Agent,AGT-5877,Brian Sullivan,Central Midwest Agency,Broker,LIC-IL-685324,IL,Home,None,1,11/01/2014,172,522500.69,9.7,69225.03,87.6,76.4,33,Yes,(983) 584-7692,brian.sullivan@centralmidwesta.com,"3342 Business Park Dr, IL",,Silver,3,2/01/2014,District Manager A
AGT-3671,Agent,AGT-3671,Kevin Callahan,Lakefront Coverage Group,Captive,LIC-IN-874124,IN,Home,CIC,18,1/01/1997,210,669155.52,10.4,75279.73,94.3,67.0,21,Yes,(685) 793-7300,kevin.callahan@lakefrontcovera.com,"1583 Business Park Dr, IN",,Bronze,10,12/01/2014,District Manager A
AGT-8706,Agent,AGT-8706,Robert Kowalski,Tri-State Coverage Associates,Independent,LIC-OH-757054,OH,Auto,LUTCF,10,12/01/2005,108,246659.6,12.0,38203.43,70.1,44.0,31,Yes,(486) 814-3162,robert.kowalski@tri-statecovera.com,"1914 Business Park Dr, OH",,Platinum,5,6/01/2014,Branch Director C
AGT-9925,Agent,AGT-9925,Thomas Yamamoto,Tri-State Coverage Associates,Broker,LIC-OH-907704,OH,All Lines,CIC,24,4/01/1991,175,306494.21,12.9,60838.44,86.1,67.8,77,Yes,(930) 663-2431,thomas.yamamoto@tri-statecovera.com,"4344 Business Park Dr, OH",Commercial Lines Cert,Bronze,6,2/01/2014,Branch Director C
AGT-9086,Agent,AGT-9086,Lisa Bergman,Midwest Auto Insurance Agency,Captive,LIC-IN-712135,IN,Home,ChFC,13,5/01/2002,61,150959.1,14.9,34216.82,93.4,72.0,75,Yes,(319) 883-2791,lisa.bergman@midwestautoinsu.com,"7689 Business Park Dr, IN",Anti-Fraud Certified,Silver,4,3/01/2014,Branch Director C
AGT-4480,Agent,AGT-4480,James Bergman,Midwest Auto Insurance Agency,Broker,LIC-OH-243910,OH,Commercial,LUTCF,12,9/01/2003,21,449465.77,13.7,10293.63,71.5,70.3,45,Yes,(769) 417-3506,james.bergman@midwestautoinsu.com,"7321 Business Park Dr, OH",Cyber Liability Cert|Life & Health Licensed,Bronze,2,9/01/2014,Regional VP B
AGT-1306,Agent,AGT-1306,Kevin Okafor,Heartland Insurance Services,Broker,LIC-IL-154745,IL,Life,None,3,6/01/2012,52,719793.01,16.9,71468.34,91.6,75.2,19,Yes,(301) 743-3502,kevin.okafor@heartlandinsura.com,"9985 Business Park Dr, IL",Anti-Fraud Certified,Gold,6,11/01/2014,District Manager A
AGT-7343,Agent,AGT-7343,Brian Delgado,Tri-State Coverage Associates,Independent,LIC-OH-194288,OH,All Lines,CLU,12,3/01/2003,117,560435.61,12.5,21997.2,74.4,74.6,55,Yes,(373) 298-1557,brian.delgado@tri-statecovera.com,"2544 Business Park Dr, OH",Anti-Fraud Certified|Life & Health Licensed,Silver,7,1/01/2014,District Manager A
AGT-6826,Agent,AGT-6826,Robert Callahan,Prairie State Insurance Partners,Broker,LIC-IL-537762,IL,Commercial,ChFC,26,7/01/1989,240,127111.97,15.3,19398.08,80.2,70.5,9,Yes,(469) 259-9206,robert.callahan@prairiestateins.com,"7495 Business Park Dr, IL",Cyber Liability Cert,Gold,10,5/01/2014,Branch Director C
AGT-1729,Agent,AGT-1729,Angela Delgado,Central Midwest Agency,Captive,LIC-IN-834263,IN,Home,CIC,4,11/01/2011,229,63049.99,14.4,39736.0,78.5,77.4,12,No,(846) 363-4297,angela.delgado@centralmidwesta.com,"1866 Business Park Dr, IN",Commercial Lines Cert,Silver,1,4/01/2014,District Manager A
AGT-7071,Agent,AGT-7071,Angela Okafor,Tri-State Coverage Associates,Captive,LIC-OH-415221,OH,All Lines,CPCU,9,1/01/2006,117,454491.27,17.0,71895.92,86.5,64.4,60,Yes,(964) 997-8012,angela.okafor@tri-statecovera.com,"7148 Business Park Dr, OH",Cyber Liability Cert|Commercial Lines Cert,Silver,2,7/01/2014,District Manager A
AGT-5101,Agent,AGT-5101,Kevin Ramirez,Heartland Insurance Services,Broker,LIC-OH-449931,OH,Life,LUTCF,5,10/01/2010,36,548185.92,12.5,32094.18,84.7,89.9,76,Yes,(561) 681-9096,kevin.ramirez@heartlandinsura.com,"9511 Business Park Dr, OH",Life & Health Licensed,Gold,1,1/01/2014,District Manager A
AGT-1527,Agent,AGT-1527,Sandra Ramirez,Central Midwest Agency,Independent,LIC-IL-837828,IL,Auto,CIC,20,5/01/1995,231,301651.74,10.9,22997.49,87.4,66.9,9,Yes,(268) 840-1685,sandra.ramirez@centralmidwesta.com,"3663 Business Park Dr, IL",Cyber Liability Cert,Gold,0,7/01/2014,Regional VP B
AGT-6438,Agent,AGT-6438,James Morrison,Lakefront Coverage Group,Broker,LIC-OH-571596,OH,Commercial,ChFC,10,2/01/2005,29,515275.05,11.3,70083.48,71.2,85.1,79,Yes,(674) 856-8026,james.morrison@lakefrontcovera.com,"325 Business Park Dr, OH",Anti-Fraud Certified|Commercial Lines Cert,Gold,2,6/01/2014,Regional VP B
AGT-1015,Agent,AGT-1015,Thomas Ashworth,Heartland Insurance Services,Broker,LIC-OH-927217,OH,Auto,CPCU,10,4/01/2005,39,273394.58,13.6,40154.1,70.0,70.0,27,Yes,(723) 461-5119,thomas.ashworth@heartlandinsura.com,"4869 Business Park Dr, OH",Cyber Liability Cert,Gold,5,8/01/2014,Branch Director C
AGT-4565,Agent,AGT-4565,Michael Callahan,Heartland Insurance Services,Captive,LIC-IL-298292,IL,Life,ChFC,30,12/01/1985,177,707975.05,10.7,11309.99,80.7,46.5,73,No,(802) 505-2330,michael.callahan@heartlandinsura.com,"117 Business Park Dr, IL",Anti-Fraud Certified|Life & Health Licensed,Silver,10,5/01/2014,Regional VP B
AGT-6434,Agent,AGT-6434,Michael Patel,Tri-State Coverage Associates,Independent,LIC-OH-387441,OH,Home,CIC,21,3/01/1994,33,266933.28,8.7,30494.56,79.0,82.0,79,Yes,(708) 897-9912,michael.patel@tri-statecovera.com,"457 Business Park Dr, OH",Commercial Lines Cert,Platinum,1,8/01/2014,Regional VP B
AGT-7166,Agent,AGT-7166,Lisa Kowalski,Lakefront Coverage Group,Broker,LIC-IN-582532,IN,Home,None,6,7/01/2009,193,505417.5,8.7,39019.24,71.0,43.7,52,Yes,(365) 441-1838,lisa.kowalski@lakefrontcovera.com,"610 Business Park Dr, IN",Commercial Lines Cert,Silver,2,6/01/2014,Regional VP B
AGT-8919,Agent,AGT-8919,Michael Nguyen,Central Midwest Agency,Captive,LIC-OH-187927,OH,Auto,CPCU,1,1/01/2014,52,787656.62,8.2,17952.05,72.7,48.3,65,Yes,(948) 383-7151,michael.nguyen@centralmidwesta.com,"2282 Business Park Dr, OH",Anti-Fraud Certified|Cyber Liability Cert,Gold,9,9/01/2014,District Manager A
AGT-3978,Agent,AGT-3978,Nancy Patel,Prairie State Insurance Partners,Independent,LIC-IN-383170,IN,Home,ChFC,30,2/01/1985,158,729639.66,10.2,23193.46,84.6,59.6,6,Yes,(502) 473-4911,nancy.patel@prairiestateins.com,"3753 Business Park Dr, IN",Life & Health Licensed,Silver,2,5/01/2014,District Manager A
AGT-7309,Agent,AGT-7309,Kevin Bergman,Tri-State Coverage Associates,Captive,LIC-IL-856460,IL,Home,CIC,30,3/01/1985,78,274870.83,9.4,61401.72,71.4,70.6,69,Yes,(923) 813-4666,kevin.bergman@tri-statecovera.com,"9633 Business Park Dr, IL",Anti-Fraud Certified,Bronze,9,2/01/2014,Regional VP B
AGT-7900,Agent,AGT-7900,Kevin Ashworth,Lakefront Coverage Group,Captive,LIC-IN-834372,IN,Life,CPCU,4,10/01/2011,59,475607.69,12.4,13412.2,92.0,87.2,71,Yes,(355) 821-7651,kevin.ashworth@lakefrontcovera.com,"4972 Business Park Dr, IN",Anti-Fraud Certified|Cyber Liability Cert,Gold,8,10/01/2014,Regional VP B
AGT-3933,Agent,AGT-3933,James Callahan,Heartland Insurance Services,Independent,LIC-OH-600181,OH,Auto,CPCU,18,12/01/1997,157,581737.04,15.1,78509.13,91.8,80.4,71,Yes,(839) 872-4536,james.callahan@heartlandinsura.com,"8073 Business Park Dr, OH",Cyber Liability Cert,Silver,8,1/01/2014,Branch Director C
AGT-7725,Agent,AGT-7725,Sandra Yamamoto,Midwest Auto Insurance Agency,Independent,LIC-IL-711398,IL,Home,CIC,19,11/01/1996,234,160065.43,12.9,72025.18,92.8,78.6,51,Yes,(495) 767-3961,sandra.yamamoto@midwestautoinsu.com,"3168 Business Park Dr, IL",Anti-Fraud Certified,Platinum,2,5/01/2014,Regional VP B
AGT-3652,Agent,AGT-3652,Maria Yamamoto,Tri-State Coverage Associates,Independent,LIC-OH-983328,OH,Auto,LUTCF,17,12/01/1998,119,242229.14,14.9,28403.09,90.7,85.3,64,Yes,(750) 369-1066,maria.yamamoto@tri-statecovera.com,"7785 Business Park Dr, OH",,Silver,6,7/01/2014,Regional VP B
AGT-9650,Agent,AGT-9650,Angela Kowalski,Lakefront Coverage Group,Independent,LIC-IN-296338,IN,Commercial,LUTCF,27,3/01/1988,222,50079.02,17.3,5668.79,89.0,60.3,9,Yes,(996) 499-1231,angela.kowalski@lakefrontcovera.com,"8278 Business Park Dr, IN",Cyber Liability Cert,Gold,1,1/01/2014,District Manager A
AGT-9542,Agent,AGT-9542,Robert Delgado,Central Midwest Agency,Captive,LIC-IL-354760,IL,Home,None,20,2/01/1995,117,549532.54,12.4,11676.98,86.0,78.0,53,Yes,(403) 804-6509,robert.delgado@centralmidwesta.com,"8232 Business Park Dr, IL",Life & Health Licensed,Silver,9,3/01/2014,District Manager A
AGT-6414,Agent,AGT-6414,Brian Callahan,Prairie State Insurance Partners,Captive,LIC-OH-442745,OH,Auto,CIC,10,11/01/2005,227,97015.96,9.3,79056.96,71.7,79.2,58,Yes,(754) 416-5620,brian.callahan@prairiestateins.com,"9781 Business Park Dr, OH",,Silver,1,12/01/2014,Regional VP B
AGT-1285,Agent,AGT-1285,Sandra Okafor,Tri-State Coverage Associates,Broker,LIC-IN-357078,IN,Home,None,1,3/01/2014,79,745652.2,17.0,68332.39,90.1,46.7,65,Yes,(928) 567-4752,sandra.okafor@tri-statecovera.com,"9257 Business Park Dr, IN",,Platinum,10,10/01/2014,Branch Director C
AGT-7061,Agent,AGT-7061,Robert Patel,Lakefront Coverage Group,Independent,LIC-IL-505736,IL,Auto,LUTCF,10,11/01/2005,237,164270.19,10.3,78393.21,73.0,52.6,8,Yes,(818) 915-2421,robert.patel@lakefrontcovera.com,"1508 Business Park Dr, IL",Commercial Lines Cert,Silver,8,9/01/2014,District Manager A
AGT-6897,Agent,AGT-6897,Karen Callahan,Prairie State Insurance Partners,Captive,LIC-OH-487323,OH,Auto,CPCU,4,3/01/2011,242,780909.4,10.5,48771.31,85.0,46.7,25,Yes,(699) 757-2666,karen.callahan@prairiestateins.com,"4128 Business Park Dr, OH",,Gold,9,8/01/2014,Regional VP B
AGT-6072,Agent,AGT-6072,Nancy Delgado,Midwest Auto Insurance Agency,Broker,LIC-OH-957189,OH,All Lines,ChFC,7,10/01/2008,41,482815.38,16.2,43500.79,90.3,77.0,36,Yes,(699) 382-6412,nancy.delgado@midwestautoinsu.com,"9350 Business Park Dr, OH",,Bronze,10,4/01/2014,Regional VP B
AGT-5716,Agent,AGT-5716,Lisa Sullivan,Lakefront Coverage Group,Captive,LIC-IN-776380,IN,Auto,CPCU,8,6/01/2007,173,470087.58,17.0,73800.76,89.5,81.9,7,Yes,(991) 985-1017,lisa.sullivan@lakefrontcovera.com,"9568 Business Park Dr, IN",Anti-Fraud Certified|Life & Health Licensed,Gold,10,9/01/2014,Regional VP B
AGT-3560,Agent,AGT-3560,Nancy Nguyen,Midwest Auto Insurance Agency,Captive,LIC-OH-177450,OH,All Lines,None,4,12/01/2011,249,365074.21,8.8,40184.78,81.8,73.6,35,Yes,(658) 328-7554,nancy.nguyen@midwestautoinsu.com,"5524 Business Park Dr, OH",Life & Health Licensed|Commercial Lines Cert,Bronze,10,1/01/2014,District Manager A
AGT-9334,Agent,AGT-9334,Lisa Nguyen,Central Midwest Agency,Broker,LIC-IN-347103,IN,Home,None,6,10/01/2009,58,495734.84,15.6,69669.79,85.4,65.9,71,No,(968) 691-7392,lisa.nguyen@centralmidwesta.com,"2230 Business Park Dr, IN",Life & Health Licensed,Silver,1,3/01/2014,District Manager A
AGT-9742,Agent,AGT-9742,Lisa Ashworth,Prairie State Insurance Partners,Broker,LIC-IL-445537,IL,Auto,None,2,5/01/2013,70,114025.13,8.4,33200.36,88.9,80.5,28,Yes,(322) 713-8431,lisa.ashworth@prairiestateins.com,"7201 Business Park Dr, IL",Commercial Lines Cert|Life & Health Licensed,Gold,9,10/01/2014,Regional VP B
AGT-6170,Agent,AGT-6170,David Patel,Lakefront Coverage Group,Captive,LIC-IN-354799,IN,Commercial,None,24,10/01/1991,206,657976.93,15.7,20941.98,95.0,63.2,39,Yes,(843) 546-4533,david.patel@lakefrontcovera.com,"6418 Business Park Dr, IN",Cyber Liability Cert|Life & Health Licensed,Bronze,1,12/01/2014,District Manager A
AGT-5686,Agent,AGT-5686,Sandra Bergman,Midwest Auto Insurance Agency,Independent,LIC-OH-226440,OH,Commercial,LUTCF,1,6/01/2014,61,402001.97,13.4,64920.02,73.9,64.8,74,Yes,(255) 447-6397,sandra.bergman@midwestautoinsu.com,"650 Business Park Dr, OH",Cyber Liability Cert,Gold,2,10/01/2014,Regional VP B
AGT-5054,Agent,AGT-5054,Thomas Patel,Midwest Auto Insurance Agency,Independent,LIC-IL-127505,IL,All Lines,CIC,3,4/01/2012,124,274370.16,12.6,22830.66,71.9,62.9,5,Yes,(668) 622-8734,thomas.patel@midwestautoinsu.com,"4218 Business Park Dr, IL",Commercial Lines Cert,Bronze,6,4/01/2014,Regional VP B
AGT-4069,Agent,AGT-4069,Brian Kowalski,Heartland Insurance Services,Broker,LIC-IL-912159,IL,Home,None,28,3/01/1987,196,133694.38,15.0,13985.9,83.8,70.6,43,Yes,(835) 480-5775,brian.kowalski@heartlandinsura.com,"8619 Business Park Dr, IL",,Silver,6,9/01/2014,District Manager A
AGT-7780,Agent,AGT-7780,James Callahan,Central Midwest Agency,Broker,LIC-IN-817414,IN,Life,CLU,14,4/01/2001,141,440936.7,12.7,16429.51,92.3,84.8,38,No,(290) 544-5734,james.callahan@centralmidwesta.com,"7551 Business Park Dr, IN",,Gold,6,10/01/2014,Regional VP B
AGT-4494,Agent,AGT-4494,Lisa Fitzgerald,Central Midwest Agency,Captive,LIC-OH-889834,OH,Auto,LUTCF,18,5/01/1997,151,670746.03,15.0,56802.31,95.1,78.2,55,Yes,(839) 830-3415,lisa.fitzgerald@centralmidwesta.com,"3549 Business Park Dr, OH",,Gold,7,4/01/2014,Regional VP B
AGT-6783,Agent,AGT-6783,Robert Kowalski,Prairie State Insurance Partners,Broker,LIC-OH-781622,OH,Auto,CIC,24,2/01/1991,243,113411.47,10.2,38539.44,88.0,70.0,47,Yes,(732) 922-1562,robert.kowalski@prairiestateins.com,"6743 Business Park Dr, OH",Life & Health Licensed|Commercial Lines Cert,Platinum,4,10/01/2014,District Manager A
AGT-5600,Agent,AGT-5600,Patricia Morrison,Tri-State Coverage Associates,Captive,LIC-OH-218699,OH,All Lines,CIC,18,12/01/1997,244,371316.05,17.7,64665.12,86.1,55.6,17,Yes,(499) 935-2872,patricia.morrison@tri-statecovera.com,"1691 Business Park Dr, OH",Life & Health Licensed|Anti-Fraud Certified,Silver,6,6/01/2014,Regional VP B
AGT-6625,Agent,AGT-6625,Kevin Ashworth,Heartland Insurance Services,Broker,LIC-OH-316533,OH,Auto,CLU,5,10/01/2010,213,64201.82,14.5,41537.69,75.2,88.9,56,Yes,(369) 872-7475,kevin.ashworth@heartlandinsura.com,"8403 Business Park Dr, OH",,Bronze,0,4/01/2014,District Manager A
AGT-4025,Agent,AGT-4025,James Morrison,Heartland Insurance Services,Independent,LIC-OH-225773,OH,Commercial,CLU,13,2/01/2002,237,710811.14,10.8,76838.48,86.9,88.8,61,Yes,(480) 300-1637,james.morrison@heartlandinsura.com,"8274 Business Park Dr, OH",Cyber Liability Cert|Anti-Fraud Certified,Platinum,2,12/01/2014,District Manager A
AGT-4411,Agent,AGT-4411,David Okafor,Prairie State Insurance Partners,Captive,LIC-IN-253083,IN,Auto,CLU,18,11/01/1997,14,538949.36,8.4,47203.32,88.9,58.2,16,Yes,(774) 503-9692,david.okafor@prairiestateins.com,"565 Business Park Dr, IN",Cyber Liability Cert|Anti-Fraud Certified,Silver,5,7/01/2014,Branch Director C
AGT-3529,Agent,AGT-3529,David Yamamoto,Midwest Auto Insurance Agency,Independent,LIC-OH-202876,OH,Commercial,CLU,6,5/01/2009,214,709735.07,14.2,25110.82,81.9,64.6,13,Yes,(243) 550-8486,david.yamamoto@midwestautoinsu.com,"6582 Business Park Dr, OH",Commercial Lines Cert,Gold,9,4/01/2014,Regional VP B
AGT-2730,Agent,AGT-2730,Thomas Bergman,Heartland Insurance Services,Independent,LIC-IL-398453,IL,Home,CIC,16,10/01/1999,216,99351.14,12.9,77921.93,70.3,64.6,15,Yes,(539) 844-6585,thomas.bergman@heartlandinsura.com,"7210 Business Park Dr, IL",Anti-Fraud Certified|Life & Health Licensed,Bronze,10,2/01/2014,Regional VP B
AGT-1958,Agent,AGT-1958,David Fitzgerald,Midwest Auto Insurance Agency,Broker,LIC-OH-476327,OH,All Lines,CLU,28,7/01/1987,143,393223.35,13.4,28262.52,94.0,58.0,43,Yes,(429) 407-8350,david.fitzgerald@midwestautoinsu.com,"2194 Business Park Dr, OH",,Silver,4,1/01/2014,Regional VP B
AGT-6278,Agent,AGT-6278,Lisa Kowalski,Heartland Insurance Services,Captive,LIC-IL-641428,IL,Commercial,CLU,28,8/01/1987,180,294859.89,15.8,43415.4,72.2,53.2,63,Yes,(419) 378-9547,lisa.kowalski@heartlandinsura.com,"6542 Business Park Dr, IL",Anti-Fraud Certified,Silver,8,12/01/2014,Regional VP B
AGT-6791,Agent,AGT-6791,Sandra Nguyen,Prairie State Insurance Partners,Captive,LIC-IL-895147,IL,Life,CLU,21,3/01/1994,243,240530.97,15.4,29244.41,96.3,56.5,7,Yes,(715) 422-5782,sandra.nguyen@prairiestateins.com,"1885 Business Park Dr, IL",Life & Health Licensed|Commercial Lines Cert,Platinum,2,10/01/2014,District Manager A
AGT-4683,Agent,AGT-4683,Michael Delgado,Prairie State Insurance Partners,Broker,LIC-IL-617379,IL,Life,CPCU,1,10/01/2014,212,192782.74,13.8,5156.77,72.6,71.5,78,Yes,(402) 823-5098,michael.delgado@prairiestateins.com,"300 Business Park Dr, IL",Commercial Lines Cert|Cyber Liability Cert,Silver,9,7/01/2014,Branch Director C
AGT-6795,Agent,AGT-6795,Maria Bergman,Lakefront Coverage Group,Independent,LIC-IN-438022,IN,Life,None,22,1/01/1993,212,536966.43,14.9,8081.16,86.4,69.2,29,Yes,(399) 453-5854,maria.bergman@lakefrontcovera.com,"842 Business Park Dr, IN",Life & Health Licensed,Gold,2,3/01/2014,Regional VP B
AGT-7249,Agent,AGT-7249,David Delgado,Midwest Auto Insurance Agency,Independent,LIC-IN-762200,IN,Auto,CPCU,18,12/01/1997,190,485263.81,14.4,23222.11,92.8,52.3,71,Yes,(659) 235-5588,david.delgado@midwestautoinsu.com,"1365 Business Park Dr, IN",Cyber Liability Cert,Bronze,7,11/01/2014,Regional VP B
AGT-5227,Agent,AGT-5227,Karen Patel,Central Midwest Agency,Independent,LIC-OH-830834,OH,Commercial,CLU,13,3/01/2002,209,667577.75,14.9,31603.43,85.9,87.4,63,Yes,(562) 347-7636,karen.patel@centralmidwesta.com,"3055 Business Park Dr, OH",,Platinum,3,12/01/2014,Branch Director C
AGT-5111,Agent,AGT-5111,Nancy Ashworth,Lakefront Coverage Group,Independent,LIC-OH-779531,OH,All Lines,LUTCF,28,7/01/1987,204,679908.55,10.1,36922.74,81.8,81.3,73,Yes,(979) 320-1463,nancy.ashworth@lakefrontcovera.com,"7548 Business Park Dr, OH",,Platinum,1,8/01/2014,Regional VP B
