:ID,:LABEL,policy_number,first_name,middle_initial,last_name,full_name,date_of_birth,age,gender,marital_status,relationship_to_named_insured,blood_type,citizenship_status,ssn_last4,drivers_license_state,drivers_license_number,primary_email,work_email,phone_home,phone_mobile,phone_work,preferred_contact_method,preferred_language,do_not_call_flag,e_signature_consent,marketing_opt_in,paperless_enrolled,communication_preference,statement_delivery_preference,residential_address,mailing_address,city,state,state_full,zip_code,county,country,address_type,years_at_address,customer_since,months_as_customer,tenure_years,customer_tier,account_status,autopay_enrolled,last_login_date,last_payment_date,payment_history_score,nps_score,churn_risk_score,lifetime_value_usd,deceased_flag,occupation_code,job_title,employer_name,years_with_employer,employment_status,annual_income_band,education_level,capital_gains,capital_loss,net_financial_position,net_worth_band,bankruptcy_history,credit_tier,credit_score_estimate,risk_score,risk_band,prior_claims_count,prior_claims_note,fraud_flag,fraud_investigation_open,siu_referral_flag,watchlist_flag,high_risk_hobby_flag,hobbies_interests,household_members,licensed_drivers_in_household,has_minor_drivers,pets_in_household,social_media_presence,mobile_app_user,online_quote_origin,assigned_agent,agent_code,agency_name,ssn_hash,identity_verification_status,kyc_verified_date,device_id,device_type,browser,ip_address_last_login,ip_flagged,bank_name,bank_account_hash,bank_account_last4,payment_method_token,payment_type_preferred,fraud_history_count,identity_theft_flag,shared_phone_flag,shared_address_flag,shared_bank_flag,cross_policy_entities,linked_entity_count,synthetic_identity_flag,role_switching_flag
CUST-OH-6036-5837,Customer,603632,Richard,R,Richardson,Richard R. Richardson,3/8/1972,54,Male,Single,not-in-family,O+,US Citizen,8724,OH,DL-OH-88464863,rrichardson95@comcast.net,rrichardson@aol.com,(419) 843-2808,(440) 435-8844,(419) 273-3324,Postal Mail,English,No,No,Opted In - Postal Only,Yes,SMS and Email,Both Electronic and Paper,"4260 Colonial Blvd, Parma, Oh 44455","4260 Colonial Blvd, Parma, Oh 44455",Parma,OH,Ohio,44455,Parma County,USA,Rented,14,8/21/1992,402,33.5,Platinum,Active,Yes - ACH Bank Draft,26/8/2015,6/4/2015,94,6,24,43050.18,No,farming-fishing,Employed,Metro Transit Authority,16,Self-Employed,>$200K,JD,48000,-79600,-31600,<$50K,,Non-Standard,589,64,Medium,1,1 prior claim(s) on record,Y,No,No,No,No,board-games,2,1,No,,Instagram,No,Yes,Sandra Kowalski,AGT-4395,Tri-State Coverage Associates,fe6ac8b1818815f8,Pending,3/01/2011,DEV-0C7251E14363,Desktop/Windows,Firefox,192.168.217.205,No,Wells Fargo,8a0acaa84ce14e31,301,TOK-1371662A3DA7671A,ACH/Bank Transfer,1,No,No,No,No,1,8,No,No
CUST-OH-7834-3212,Customer,783494,Stephen,K,Phillips,Stephen K. Phillips,8/2/1994,32,Male,Married,wife,A-,US Citizen,4739,OH,DL-OH-81657315,phillips.s8@icloud.com,sphillips@itservices.net,(614) 601-6903,(513) 593-7245,,Phone Call,Spanish,No,Yes,Opted In - All Channels,Yes,SMS and Email,Electronic (PDF via Email),"2575 Sycamore Pkwy, Elyria, Oh 45773","2575 Sycamore Pkwy, Elyria, Oh 45773",Elyria,OH,Ohio,45773,Elyria County,USA,Owned,4,8/22/2017,102,8.5,Silver,Active,Yes - Credit Card,24/1/2015,8/7/2015,98,9,8,13065.18,No,tech-support,Systems Administrator,Buckeye Technology Group,1,Full-Time,<$30K,JD,0,0,0,$50K-$100K,,Standard,667,100,High,0,0 prior claim(s) on record,Y,No,No,Yes,No,chess,3,2,No,Dog,,Yes,Yes,Robert Kowalski,AGT-8654,Lakefront Coverage Group,cae97ae2dac55212,Pending,4/01/2013,DEV-EAB4D8053AFC,Desktop/Windows,Unknown,192.168.160.62,No,Chase,b1fbc676c5da84d2,9104,TOK-7CF88C60BAE5979E,ACH/Bank Transfer,0,No,No,No,No,4,1,No,Yes
CUST-IN-4390-4931,Customer,439049,Joseph,J,Hill,Joseph J. Hill,1/5/1986,40,Male,Married,husband,O+,US Citizen,3633,IN,DL-IN-33986673,hill.j7@msn.com,jhill@localwork.com,(812) 870-7849,(765) 799-6609,,Phone Call,English,No,Yes,Opted In - Email Only,No,Email Primary / Postal for Legal Notices,Paper Copy via Postal Mail,"7469 Valley St, South Bend, In 46616","Po Box 2106, South Bend, In 46616",South Bend,IN,Indiana,46616,South Bend County,USA,Rented,7,12/21/2010,182,15.2,Gold,Active,Yes - Credit Card,14/6/2015,2/2/2015,69,2,39,15506.4,No,other-service,Custodian,Hoosier Logistics Inc.,18,Full-Time,$30K-$60K,PhD,50000,-56900,-6900,<$50K,,Standard,666,83,High,2,2 prior claim(s) on record,N,No,No,No,Yes,skydiving,3,3,No,Cat,Instagram,Yes,No,Patricia Kowalski,AGT-7955,Lakefront Coverage Group,2935078e5f5df4e7,Verified,12/01/2010,DEV-670FBAD8ED60,iPad,Chrome,192.168.29.30,No,Capital One,7633b4d8d9df2952,7970,TOK-5BA6B43F858956C1,Credit Card,0,No,No,No,No,2,7,No,No
CUST-OH-5026-7294,Customer,502634,James,H,Rivera,James H. Rivera,7/28/1980,46,Male,Married,wife,B-,US Citizen,8964,OH,DL-OH-19486055,james.rivera@aol.com,jrivera@community.org,(440) 508-2258,(614) 708-9565,(440) 268-1489,Postal Mail,English,No,No,Opted In - All Channels,Yes,Postal Mail Only,Electronic (PDF via Email),"3743 Clearwater Pl, Parma, Oh 45080","3743 Clearwater Pl, Parma, Oh 45080",Parma,OH,Ohio,45080,Parma County,USA,Owned,6,8/21/2002,282,23.5,Gold,Active,Yes - Credit Card,3/3/2015,27/3/2015,61,6,59,36634.62,No,other-service,Home Health Aide,Inland Empire Services,9,Full-Time,$60K-$100K,MD,51100,-75100,-24000,<$50K,,Non-Standard,604,33,Low,1,1 prior claim(s) on record,N,No,No,No,No,dancing,4,3,No,Dog,,Yes,Yes,David Morrison,AGT-4727,Central Midwest Agency,e86ae8a217ca3eb6,Verified,3/01/2010,DEV-038A6AB27EF2,iPad,Edge,192.168.80.20,No,Capital One,a137be17f8cf9b86,5373,TOK-5AC29A13C9CE19B5,Money Order,0,No,No,No,No,5,4,No,No
CUST-OH-3785-8754,Customer,378588,Samuel,P,James,Samuel P. James,8/26/1987,39,Male,Single,not-in-family,A+,Permanent Resident,5750,OH,DL-OH-40708588,samuel.james@protonmail.com,,(330) 857-3080,(513) 549-1549,(330) 990-3487,Online Portal,Hindi,No,No,Opted Out - No Marketing,Yes,SMS and Email,Both Electronic and Paper,"4659 Cherry Pl, Youngstown, Oh 45899","4659 Cherry Pl, Youngstown, Oh 45899",Youngstown,OH,Ohio,45899,Youngstown County,USA,Owned,8,8/22/2007,222,18.5,Gold,Active,No - Manual Payment,8/3/2015,5/6/2015,76,4,62,32520.78,No,transport-moving,Logistics Coordinator,Hoosier Logistics Inc.,17,Full-Time,<$30K,High School,71400,0,71400,$100K-$250K,,Preferred Plus,752,53,Medium,3,3 prior claim(s) on record,Y,No,No,No,No,board-games,3,3,No,,Facebook,No,No,Thomas Fitzgerald,AGT-1701,Lakefront Coverage Group,8efd78b9ac9f4a35,Verified,3/01/2011,DEV-84FA224B6737,iPad,Firefox,192.168.96.217,No,Citibank,f99010a1d0f147ae,4628,TOK-5268296AB0EB26C9,Check,3,No,No,No,No,0,2,No,No
CUST-IN-7947-4096,Customer,794731,Eric,K,Morris,Eric K. Morris,4/1/1974,52,Male,Single,not-in-family,B+,US Citizen,9315,IN,DL-IN-65045996,eric987@mac.com,,(812) 776-4079,(765) 832-3883,(812) 511-6948,SMS Text,English,No,Yes,Opted In - Email Only,Yes,Postal Mail Only,Both Electronic and Paper,"8036 Willow Ave, Indianapolis, In 46863","8036 Willow Ave, Indianapolis, In 46863",Indianapolis,IN,Indiana,46863,Indianapolis County,USA,Owned,20,7/22/1991,415,34.6,Platinum,Active,Yes - Credit Card,27/7/2015,17/1/2015,66,10,54,33664.8,No,machine-op-inspct,Production Supervisor,Metro Transit Authority,19,Full-Time,$30K-$60K,PhD,50400,0,50400,$100K-$250K,,Preferred Plus,774,78,High,0,0 prior claim(s) on record,N,No,No,No,No,polo,3,2,No,Dog,,No,Yes,Sandra Sullivan,AGT-4700,Heartland Insurance Services,c1b6311751e56f56,Pending,7/01/2014,DEV-412D9E84B907,iPhone,Chrome,192.168.209.132,No,Fifth Third,3551d2ca62d759f3,42,TOK-4154FA64131101E7,Debit Card,0,No,No,No,No,1,6,No,No
CUST-OH-6419-7685,Customer,641934,Brandon,R,Nelson,Brandon R. Nelson,4/6/1992,34,Male,Single,unmarried,AB-,US Citizen,5121,OH,DL-OH-93213767,brandon404@att.net,,(513) 984-1593,,,Postal Mail,English,No,Yes,Opted In - Email Only,No,Email Primary / Postal for Legal Notices,Paper Copy via Postal Mail,"1124 Hazel Ave, Cuyahoga Falls, Oh 46126","1124 Hazel Ave, Cuyahoga Falls, Oh 46126",Cuyahoga Falls,OH,Ohio,46126,Cuyahoga Falls County,USA,Rented,4,11/21/2021,51,4.2,Bronze,Active,Yes - Credit Card,15/10/2015,6/11/2015,64,7,91,6080.73,No,machine-op-inspct,Machine Operator,Lakefront Financial Services,3,Full-Time,$100K-$200K,PhD,0,0,0,$50K-$100K,,Standard,687,46,Medium,3,3 prior claim(s) on record,Y,No,No,No,No,camping,2,2,No,Dog,Facebook,Yes,No,Kevin Okafor,AGT-9302,Tri-State Coverage Associates,aef3687f023cb681,Failed,10/01/2011,DEV-049BDCCB24A9,Unknown,Chrome,192.168.254.114,No,Fifth Third,db4064e09c689540,845,TOK-00BFF1C71E74705A,Debit Card,3,No,No,No,No,2,7,No,No
CUST-IL-1135-2016,Customer,113516,Donald,S,Robinson,Donald S. Robinson,12/26/1981,45,Male,Other,own-child,A-,Work Visa,4857,IL,DL-IL-83612764,robinson.d8@att.net,drobinson@commerce.com,(815) 590-9757,(630) 316-3933,,Postal Mail,English,No,Yes,Opted Out - No Marketing,No,Email Only,Paper Copy via Postal Mail,"1328 Meadow Ave, Berwyn, Il 60018","1328 Meadow Ave, Berwyn, Il 60018",Berwyn,IL,Illinois,60018,Berwyn County,USA,Owned,16,11/20/2004,255,21.2,Gold,Active,No - Manual Payment,7/9/2015,19/9/2015,76,8,61,25336.8,No,sales,Sales Manager,Heritage Financial Group,7,Full-Time,$60K-$100K,High School,0,-40200,-40200,<$50K,,Non-Standard,592,70,High,0,0 prior claim(s) on record,N,No,No,No,Yes,base-jumping,2,2,No,,Instagram,No,No,Lisa Fitzgerald,AGT-3602,Tri-State Coverage Associates,cbcbd6fddd1d1ee2,Verified,9/01/2015,DEV-5207DB75885A,iPad,Edge,192.168.96.239,No,PNC,e8d376c7173a5568,2218,TOK-32B6CBF6059249A5,Money Order,0,No,No,No,No,1,4,No,No
CUST-IL-4256-3109,Customer,425631,Kevin,R,Davis,Kevin R. Davis,6/5/1995,31,Male,Married,husband,O+,US Citizen,6093,IL,DL-IL-35408757,kevin.davis@msn.com,kdavis@outlook.com,(847) 753-1622,(309) 746-4500,(847) 392-8923,SMS Text,English,No,No,Opted In - Postal Only,Yes,Email and Postal Mail,Online Portal Only,"6400 Lake Blvd, Aurora, Il 60487","6400 Lake Blvd, Aurora, Il 60487",Aurora,IL,Illinois,60487,Aurora County,USA,Rented,3,3/23/2014,143,11.9,Silver,Active,No - Manual Payment,21/12/2015,12/4/2015,72,8,82,13869.57,No,protective-serv,Employed,Keystone Industrial Corp.,9,Full-Time,$100K-$200K,Associate,37700,0,37700,$50K-$100K,,Preferred,736,17,Low,2,2 prior claim(s) on record,N,No,No,No,No,movies,5,2,No,,Facebook,No,Yes,Maria Okafor,AGT-2962,Central Midwest Agency,896b39f52166f8ec,Failed,11/01/2015,DEV-2DCEB0C8A9FC,iPad,Safari,192.168.17.232,No,Citibank,5122ae040d7ad8b7,5392,TOK-3301FC01FDCE919E,Check,0,No,No,No,No,5,1,No,No
CUST-OH-5422-9695,Customer,542245,Cynthia,T,Phillips,Cynthia T. Phillips,1/22/1998,28,Female,Other,other-relative,A+,US Citizen,3405,OH,DL-OH-21227541,cphillips80@hotmail.com,cphillips@live.com,(614) 257-8621,,(614) 700-7967,Postal Mail,English,No,Yes,Opted Out - No Marketing,Yes,Email and Postal Mail,Both Electronic and Paper,"639 Patriot Cir, Springfield, Oh 46237","639 Patriot Cir, Springfield, Oh 46237",Springfield,OH,Ohio,46237,Springfield County,USA,Owned,9,4/22/2015,130,10.8,Silver,Active,No - Manual Payment,26/2/2015,10/8/2015,87,3,73,10868.0,No,farming-fishing,Employed,North Star Consulting Group,4,Full-Time,$60K-$100K,JD,0,-38500,-38500,<$50K,,Non-Standard,586,47,Medium,0,0 prior claim(s) on record,N,No,No,No,No,movies,3,1,No,Cat,Twitter/X,Yes,Yes,Nancy Ramirez,AGT-4231,Central Midwest Agency,3792c1da970dab2b,Pending,2/01/2012,DEV-D1E96BABE9BB,Desktop/Mac,Edge,192.168.109.130,No,Wells Fargo,cc9425727a8a0155,3417,TOK-965BF93D016A4171,Money Order,0,No,No,No,No,3,4,No,No
CUST-OH-5128-6310,Customer,512894,Donald,A,Collins,Donald A. Collins,8/22/1985,41,Male,Single,unmarried,A+,US Citizen,7312,OH,DL-OH-63471654,dcollins20@verizon.net,dcollins@gmail.com,(440) 771-2041,(440) 402-2264,,Email,English,Yes,Yes,Opted In - Email Only,No,Email Only,Paper Copy via Postal Mail,"5157 Maple Cir, Parma, Oh 61965","5157 Maple Cir, Parma, Oh 61965",Parma,OH,Ohio,61965,Parma County,USA,Owned,20,12/21/2005,242,20.2,Gold,Active,Yes - ACH Bank Draft,7/9/2015,26/11/2015,99,6,90,23263.46,No,protective-serv,Employed,Lakefront Financial Services,8,Self-Employed,$60K-$100K,Masters,0,-57000,-57000,<$50K,Chapter 7,Non-Standard,595,79,High,2,2 prior claim(s) on record,N,No,No,No,No,polo,2,1,No,Dog,LinkedIn,No,No,James Fitzgerald,AGT-4164,Prairie State Insurance Partners,eeb5a8fedb6d9e74,Pending,10/01/2012,DEV-5D3318793278,Unknown,Edge,192.168.100.135,No,Citibank,84832b4916ad81be,4387,TOK-8CAD3454693957D8,Credit Card,0,No,No,No,No,0,6,No,No
CUST-IL-6330-8823,Customer,633090,Helen,C,Miller,Helen C. Miller,10/17/1999,27,Female,Married,wife,A+,US Citizen,6695,IL,DL-IL-36111379,hmiller34@live.com,,(847) 245-6252,(312) 233-3109,,Email,English,No,Yes,Opted In - All Channels,Yes,Email Primary / Postal for Legal Notices,Online Portal Only,"4842 Colonial Dr, Evanston, Il 43732","4842 Colonial Dr, Evanston, Il 43732",Evanston,IL,Illinois,43732,Evanston County,USA,Rented,7,2/20/2018,96,8.0,Silver,Active,Yes - ACH Bank Draft,25/10/2015,4/2/2015,65,9,25,13048.32,No,priv-house-serv,Housekeeper,Metro Transit Authority,3,Full-Time,$30K-$60K,High School,0,0,0,$50K-$100K,,Standard,684,55,Medium,0,0 prior claim(s) on record,N,No,No,No,No,exercise,2,2,No,Cat,Instagram,Yes,No,Kevin Patel,AGT-4442,Heartland Insurance Services,f56bc6226d832dfa,Verified,11/01/2013,DEV-A286B0FE8F4B,Desktop/Windows,Chrome,192.168.177.50,No,Bank of America,130a3d72f4494a72,3962,TOK-C74A18B1B6ED8612,ACH/Bank Transfer,0,No,No,No,No,1,3,No,No
CUST-IL-4642-4370,Customer,464234,Charles,S,Martinez,Charles S. Martinez,4/5/1991,35,Male,Married,wife,B+,US Citizen,6163,IL,DL-IL-93301355,charles516@sbcglobal.net,,(217) 412-6044,(309) 735-9357,,SMS Text,English,No,No,Opted In - All Channels,Yes,SMS and Email,Both Electronic and Paper,"6014 Poplar Cir, Chicago, Il 43214","6014 Poplar Cir, Chicago, Il 43214",Chicago,IL,Illinois,43214,Chicago County,USA,Owned,8,2/20/2011,180,15.0,Gold,Active,Yes - ACH Bank Draft,21/11/2015,11/1/2015,63,9,83,18786.6,No,machine-op-inspct,Quality Inspector,Great Plains Energy,12,Full-Time,$30K-$60K,MD,0,-55800,-55800,<$50K,Chapter 13,Non-Standard,597,48,Medium,2,2 prior claim(s) on record,N,No,No,No,No,yachting,2,2,No,Cat,,Yes,Yes,Kevin Ramirez,AGT-8290,Central Midwest Agency,6297737bd363c693,Verified,1/01/2010,DEV-7B787CC09E23,Desktop/Windows,Firefox,192.168.116.167,No,Wells Fargo,d185b55fb58bfeea,4919,TOK-4576680A36688F20,Credit Card,0,No,No,No,No,5,4,No,No
CUST-IN-2901-4973,Customer,290162,Edward,B,Martinez,Edward B. Martinez,10/9/1996,30,Male,Other,own-child,B-,US Citizen,4499,IN,DL-IN-59232574,emartinez3@mac.com,,(317) 418-6637,(812) 435-8788,,Online Portal,English,No,Yes,Opted In - Postal Only,Yes,Email and Postal Mail,Online Portal Only,"956 Hill Ct, South Bend, In 43969","Po Box 6746, South Bend, In 43969",South Bend,IN,Indiana,43969,South Bend County,USA,Rented,11,8/21/2013,150,12.5,Silver,Active,No - Manual Payment,10/5/2015,1/3/2015,71,1,3,20965.5,No,sales,Sales Representative,Lakefront Financial Services,8,Retired,$60K-$100K,College,40100,0,40100,$50K-$100K,,Preferred,752,36,Low,1,1 prior claim(s) on record,N,No,No,No,No,yachting,3,1,No,Dog,Twitter/X,No,No,Thomas Nguyen,AGT-6602,Tri-State Coverage Associates,d1b54654078be78d,Verified,1/01/2011,DEV-210052D53835,Unknown,Safari,192.168.176.167,No,Chase,c5401c3824611193,3277,TOK-92FAEFA571B4E52E,ACH/Bank Transfer,0,No,No,No,No,3,1,No,No
CUST-IL-6381-6710,Customer,638155,Rebecca,C,Anderson,Rebecca C. Anderson,4/16/1967,59,Female,Single,not-in-family,AB-,US Citizen,3478,IL,DL-IL-14410038,anderson.r1@gmail.com,,(217) 603-9598,(773) 595-9599,,Postal Mail,Polish,No,Yes,Opted Out - No Marketing,No,Email Primary / Postal for Legal Notices,Paper Copy via Postal Mail,"1549 Freedom Blvd, Aurora, Il 60184","1549 Freedom Blvd, Aurora, Il 60184",Aurora,IL,Illinois,60184,Aurora County,USA,Rented,1,7/22/1987,463,38.6,Platinum,Active,Yes - Credit Card,19/12/2015,3/12/2015,89,8,69,37799.32,No,exec-managerial,Chief Operating Officer,Cardinal Health Systems,22,Full-Time,$100K-$200K,JD,51700,0,51700,$100K-$250K,,Preferred Plus,786,54,Medium,3,3 prior claim(s) on record,Y,No,No,No,No,yachting,2,2,No,Dog,Instagram,No,No,Maria Nguyen,AGT-2082,Lakefront Coverage Group,8318a16c54c1c858,Pending,12/01/2013,DEV-03A2AD596E50,Desktop/Mac,Unknown,192.168.9.148,No,Capital One,9531f56b9a8d0387,1254,TOK-C78DF8E82A3DE76F,Money Order,3,No,No,No,No,3,5,No,No
CUST-IN-9114-9913,Customer,911429,Robert,N,Wright,Robert N. Wright,11/18/1962,64,Male,Single,not-in-family,O+,Work Visa,7994,IN,DL-IN-60621591,rwright53@hotmail.com,,(812) 656-1710,,,Email,English,Yes,Yes,Opted In - Email Only,No,Email and Postal Mail,Paper Copy via Postal Mail,"3305 Hazel Terr, Lafayette, In 61582","3305 Hazel Terr, Lafayette, In 61582",Lafayette,IN,Indiana,61582,Lafayette County,USA,Owned,19,10/21/1986,472,39.3,Platinum,Active,Yes - Credit Card,25/6/2015,15/8/2015,85,6,81,38911.68,No,other-service,Food Service Worker,Keystone Industrial Corp.,15,Retired,$30K-$60K,Masters,0,0,0,$50K-$100K,,Standard,682,39,Low,1,1 prior claim(s) on record,N,No,No,No,Yes,skydiving,1,1,No,Multiple,Instagram,Yes,Yes,Maria Morrison,AGT-6446,Prairie State Insurance Partners,ca5232fe2d01111a,Failed,8/01/2013,DEV-2FB507767B89,iPad,Safari,192.168.185.119,No,Chase,e59ecf5d0bb5476a,3395,TOK-D8077BF49EA8CDBB,Money Order,0,No,No,No,No,3,0,No,No
CUST-IL-1061-2831,Customer,106186,Angela,K,Robinson,Angela K. Robinson,2/13/2001,25,Female,Married,husband,AB+,US Citizen,6547,IL,DL-IL-37241340,angela.robinson@msn.com,arobinson@homestaff.net,(217) 952-9230,(630) 459-3379,,Online Portal,English,No,No,Opted In - Postal Only,Yes,SMS and Email,Electronic (PDF via Email),"1921 River Blvd, Peoria, Il 47247","1921 River Blvd, Peoria, Il 47247",Peoria,IL,Illinois,47247,Peoria County,USA,Owned,4,11/21/2019,75,6.2,Silver,Active,Yes - ACH Bank Draft,22/11/2015,18/11/2015,84,5,74,8686.5,No,priv-house-serv,Nanny,Frontier Logistics LLC,3,Full-Time,$100K-$200K,Associate,0,0,0,$50K-$100K,,Standard,666,35,Low,2,2 prior claim(s) on record,N,No,No,No,No,hiking,3,1,No,Multiple,Instagram,No,Yes,Kevin Callahan,AGT-4652,Heartland Insurance Services,858d32a060e0605a,Verified,11/01/2014,DEV-E95872DB7262,Unknown,Edge,192.168.160.107,No,US Bank,9a25b75b7aa038d1,1115,TOK-0F4AB32A4F3D0165,Money Order,0,No,No,No,No,3,5,No,No
CUST-OH-3117-9903,Customer,311783,Stephanie,L,Harris,Stephanie L. Harris,10/4/1986,40,Female,Married,husband,A-,Work Visa,2785,OH,DL-OH-16224020,stephanie507@me.com,,(419) 486-9654,,,Email,Hindi,No,Yes,Opted In - Postal Only,No,SMS and Email,Paper Copy via Postal Mail,"1924 Hickory St, Dublin, Oh 45746","1924 Hickory St, Dublin, Oh 45746",Dublin,OH,Ohio,45746,Dublin County,USA,Owned,5,1/21/2010,193,16.1,Gold,Active,Yes - Credit Card,23/3/2015,15/1/2015,95,10,90,19844.26,No,handlers-cleaners,Employed,North Star Consulting Group,9,Unemployed,$60K-$100K,College,0,0,0,$50K-$100K,,Standard,689,63,Medium,2,2 prior claim(s) on record,N,No,No,No,No,chess,2,2,No,Dog,Facebook,Yes,No,Maria Sullivan,AGT-6366,Lakefront Coverage Group,4afd5fdeaa2b54ad,Failed,9/01/2015,DEV-C16BA463A8B0,Desktop/Windows,Edge,192.168.87.118,No,Fifth Third,1bfc4a3c0eb27451,4404,TOK-DE180338BB0F871F,Check,0,No,No,No,No,2,8,No,No
CUST-IL-5283-8329,Customer,528385,Brenda,L,Anderson,Brenda L. Anderson,5/22/1983,43,Female,Single,not-in-family,A-,US Citizen,3489,IL,DL-IL-96575461,brenda89@sbcglobal.net,,(847) 735-8664,(773) 413-7105,(847) 277-2677,SMS Text,English,No,Yes,Opted Out - No Marketing,Yes,Email and Postal Mail,Online Portal Only,"9159 Sunrise Blvd, Peoria, Il 60486","9159 Sunrise Blvd, Peoria, Il 60486",Peoria,IL,Illinois,60486,Peoria County,USA,Rented,3,7/23/2022,43,3.6,Bronze,Active,Yes - ACH Bank Draft,8/8/2015,14/3/2015,65,8,82,4731.29,No,armed-forces,Army Veteran,Cardinal Health Systems,14,Full-Time,$60K-$100K,Associate,0,0,0,$50K-$100K,,Standard,644,77,High,0,0 prior claim(s) on record,Y,No,No,No,No,yachting,2,2,No,,,Yes,Yes,Maria Okafor,AGT-5983,Midwest Auto Insurance Agency,aff74cb6d69121be,Verified,8/01/2015,DEV-91FF2D75B121,iPhone,Edge,192.168.242.106,No,Fifth Third,b429852e00c579c3,4700,TOK-40D77AFDDFEC57A1,Credit Card,0,No,Yes,No,No,2,6,No,No
CUST-IN-2284-2335,Customer,228403,Elizabeth,G,Lee,Elizabeth G. Lee,9/12/1985,41,Female,Single,not-in-family,A-,US Citizen,7901,IN,DL-IN-20778250,elizabeth339@protonmail.com,,(260) 396-5863,(574) 838-9905,(260) 479-4454,Email,Portuguese,No,Yes,Opted In - Email Only,Yes,Postal Mail Only,Online Portal Only,"2115 Frontier Way, Terre Haute, In 47151","2115 Frontier Way, Terre Haute, In 47151",Terre Haute,IN,Indiana,47151,Terre Haute County,USA,Rented,3,1/20/2005,253,21.1,Gold,Active,No - Manual Payment,2/1/2015,11/8/2015,60,7,20,30256.27,No,machine-op-inspct,Production Supervisor,Tri-State Construction LLC,4,Full-Time,$30K-$60K,College,36600,0,36600,$50K-$100K,,Preferred,730,25,Low,3,3 prior claim(s) on record,N,No,No,No,Yes,bungie-jumping,3,3,No,,Twitter/X,No,Yes,Robert Patel,AGT-7567,Prairie State Insurance Partners,5f385a5f1f3ee693,Not Started,2/01/2010,DEV-0D8B078A72CA,iPhone,Firefox,192.168.41.214,No,PNC,5838600cb41e3252,6902,TOK-7B9F50C2640A94F1,ACH/Bank Transfer,0,No,No,No,No,3,2,No,No
CUST-IN-2091-8748,Customer,209177,Angela,B,Carter,Angela B. Carter,3/3/1996,30,Female,Married,wife,B+,US Citizen,4530,IN,DL-IN-41691648,angela.carter@protonmail.com,,(260) 968-2624,(317) 267-8700,,Online Portal,English,No,Yes,Opted In - Email Only,Yes,Email Only,Both Electronic and Paper,"3903 Hazel Pl, Anderson, In 61868","3903 Hazel Pl, Anderson, In 61868",Anderson,IN,Indiana,61868,Anderson County,USA,Rented,3,6/22/2013,152,12.7,Silver,Active,No - Manual Payment,20/12/2015,15/5/2015,95,9,56,18347.92,No,craft-repair,Automotive Technician,North Star Consulting Group,4,Unemployed,$30K-$60K,JD,58600,0,58600,$100K-$250K,Chapter 7,Preferred Plus,802,100,High,3,3 prior claim(s) on record,Y,No,No,Yes,No,polo,2,2,No,Cat,,No,Yes,Kevin Nguyen,AGT-6106,Lakefront Coverage Group,73bb6df5277c5b1d,Verified,12/01/2013,DEV-DAAB84D8406C,iPad,Unknown,192.168.120.45,No,Fifth Third,9a887695c1912d2a,5182,TOK-CF6821E954BEC71D,Credit Card,3,No,No,No,No,2,6,No,No
CUST-OH-4979-4507,Customer,497929,George,H,Collins,George H. Collins,7/14/1988,38,Male,Married,wife,O+,US Citizen,6210,OH,DL-OH-46627895,george.collins@mac.com,gcollins@retail.biz,(513) 423-6379,(614) 229-8677,(513) 337-5956,Email,English,No,Yes,Opted In - All Channels,Yes,Email Only,Electronic (PDF via Email),"3916 Willow St, Akron, Oh 44142","3916 Willow St, Akron, Oh 44142",Akron,OH,Ohio,44142,Akron County,USA,Rented,10,10/21/2012,160,13.3,Silver,Active,Yes - Credit Card,19/3/2015,3/7/2015,98,9,29,23113.6,No,sales,Sales Representative,Tri-State Construction LLC,14,Full-Time,$60K-$100K,High School,0,-43800,-43800,<$50K,,Non-Standard,578,92,High,1,1 prior claim(s) on record,N,No,No,Yes,No,sleeping,5,2,No,Multiple,Twitter/X,No,Yes,Maria Patel,AGT-4326,Tri-State Coverage Associates,0420dd186c829f48,Verified,10/01/2014,DEV-03A20DC2EAFF,Android,Unknown,192.168.80.18,No,Citibank,4df729fe90c38e3b,8486,TOK-F7E51F315D74CCA4,Check,0,No,No,No,No,3,8,No,No
CUST-IN-7358-3132,Customer,735844,Stephen,R,Garcia,Stephen R. Garcia,5/18/1990,36,Male,Other,own-child,AB-,US Citizen,1883,IN,DL-IN-72539499,garcia.s8@sbcglobal.net,,(812) 802-8097,(317) 264-5159,,Postal Mail,English,No,Yes,Opted In - All Channels,Yes,SMS and Email,Both Electronic and Paper,"7737 Willow Ct, Muncie, In 60933","Po Box 5270, Muncie, In 60933",Muncie,IN,Indiana,60933,Muncie County,USA,Owned,5,6/22/2021,56,4.7,Bronze,Active,Yes - Credit Card,4/7/2015,2/7/2015,67,3,62,7154.56,No,farming-fishing,Employed,Allied Automotive Services,11,Full-Time,$30K-$60K,JD,0,-28800,-28800,<$50K,,Non-Standard,555,75,High,2,2 prior claim(s) on record,N,No,No,No,No,exercise,1,1,No,,Twitter/X,Yes,No,Kevin Nguyen,AGT-9667,Tri-State Coverage Associates,744dbc63663159d2,Verified,7/01/2010,DEV-3210EAEA891E,Android,Edge,192.168.51.251,No,Capital One,4fc047a19a34a2bc,4893,TOK-E2EBFB0BF332B767,Money Order,0,No,No,No,No,0,0,No,No
