:ID,:LABEL,transaction_id,transaction_type,linked_claim_id,linked_policy_number,amount_usd,payment_account_id,payment_routing_hash,payment_method,transaction_date,bank_name,routing_number_hash,account_type,transaction_status,fraud_flag,velocity_flag,round_amount_flag,payee_name,payee_entity_id,payment_channel,is_shared_account_flag,counterparty_entity_type,days_to_payment,suspicious_timing_flag
TXN-000969,FinancialTransaction,TXN-000969,Premium Payment,,606037,8331.05,PAY-6188BEEE50,7eaca68be06c934f,ACH,3/12/2015,Citibank,a1790443f526,Checking,Cleared,No,No,No,Insurance Carrier,,Unknown,No,Unknown,18,No
TXN-000970,FinancialTransaction,TXN-000970,Premium Payment,,636843,3199.28,PAY-2F8DE36165,0bdb6d6a54604aad,Check,27/8/2015,Wells Fargo,62ad7cbd5887,Checking,Cleared,No,No,No,Insurance Carrier,,Wire,No,Lawyer,50,No
TXN-000971,FinancialTransaction,TXN-000971,Claim Payment,CLM-111874,111874,62260.0,PAY-C92233A53D,096388df1553ef4b,ACH,8/10/2015,Chase,5591bbf9d30e,Savings,Cleared,No,No,No,Lienholder,CLM-111874,ACH,No,RepairShop,28,No
TXN-000972,FinancialTransaction,TXN-000972,Premium Payment,,111874,6384.6,PAY-C92233A53D,096388df1553ef4b,Check,11/6/2015,Wells Fargo,8cd380f3b2de,Checking,Cleared,No,No,No,Insurance Carrier,,Unknown,Yes,Unknown,45,No
TXN-000973,FinancialTransaction,TXN-000973,Premium Payment,,439844,4410.93,PAY-A327BCF8D7,d7e02774b5077582,ACH,27/9/2015,BOA,c0ccd39d4097,Checking,Cleared,No,No,No,Insurance Carrier,,ACH,No,Lawyer,58,No
TXN-000974,FinancialTransaction,TXN-000974,Premium Payment,,463513,5253.23,PAY-4C38D1E8B7,9dafe0f0530bba97,ACH,23/9/2015,Chase,5e55d3332964,Savings,Cleared,No,No,No,Insurance Carrier,,Zelle,No,Unknown,43,No
TXN-000975,FinancialTransaction,TXN-000975,Claim Payment,CLM-577858,577858,57100.0,PAY-DAD3D4850B,37311d0c743c80a6,Direct Deposit,,Wells Fargo,b097569704ed,Checking,Cleared,No,No,Yes,Insured,CLM-577858,Check,No,RepairShop,50,No
TXN-000976,FinancialTransaction,TXN-000976,Premium Payment,,577858,5337.96,PAY-DAD3D4850B,37311d0c743c80a6,ACH,10/8/2015,BOA,f1299378e69b,Checking,Cleared,No,No,No,Insurance Carrier,,Wire,No,Unknown,50,No
TXN-000977,FinancialTransaction,TXN-000977,Claim Payment,CLM-607351,607351,77440.0,PAY-E41DAA7A84,3bf6e7411b074a1d,Check,,BOA,58b4237d4433,Checking,Cleared,No,No,No,Attorney,CLM-607351,Zelle,No,Hospital,21,No
TXN-000978,FinancialTransaction,TXN-000978,Premium Payment,,607351,6868.49,PAY-E41DAA7A84,3bf6e7411b074a1d,Check,5/7/2015,BOA,4bf91465d92c,Checking,Cleared,No,No,No,Insurance Carrier,,Unknown,No,Hospital,17,No
TXN-000979,FinancialTransaction,TXN-000979,Claim Payment,CLM-682754,682754,68300.0,PAY-C1EDCB5162,8602dae2e6074be1,ACH,17/2/2015,Wells Fargo,09cb70412c96,Savings,Cleared,No,No,Yes,Insured,CLM-682754,Venmo,No,Lawyer,11,No
TXN-000980,FinancialTransaction,TXN-000980,Premium Payment,,682754,6395.54,PAY-C1EDCB5162,8602dae2e6074be1,ACH,13/5/2015,Wells Fargo,0ad0d6f8f09c,Checking,Pending,No,No,No,Insurance Carrier,,Unknown,No,Hospital,50,No
TXN-000981,FinancialTransaction,TXN-000981,Premium Payment,,757352,523.03,PAY-8D05711079,43bcf3386115cc7e,ACH,8/3/2015,Chase,f007e66b70de,Checking,Cleared,No,No,No,Insurance Carrier,,Check,No,Customer,5,No
TXN-000982,FinancialTransaction,TXN-000982,Premium Payment,,307469,5125.37,PAY-20FAEB1A99,fe4e39f21caeadb6,ACH,18/5/2015,Wells Fargo,1390004686a0,Savings,Cleared,No,No,No,Insurance Carrier,,Unknown,No,Customer,18,No
TXN-000983,FinancialTransaction,TXN-000983,Premium Payment,,526296,5625.74,PAY-0B5C106FDE,a1be1c7510c16145,ACH,11/2/2015,Chase,d1302754e5c6,Checking,Cleared,No,No,No,Insurance Carrier,,ACH,No,Unknown,50,No
TXN-000984,FinancialTransaction,TXN-000984,Claim Payment,CLM-658816,658816,77700.0,PAY-87699B516D,4f601560874433f9,Credit Card,,Citibank,f57a445e20d8,Savings,Cleared,No,No,Yes,Attorney,CLM-658816,Unknown,No,Customer,4,No
TXN-000985,FinancialTransaction,TXN-000985,Premium Payment,,658816,7968.38,PAY-87699B516D,4f601560874433f9,Check,22/11/2015,Citibank,f5ebfea66986,Checking,Cleared,No,No,No,Insurance Carrier,,Check,No,Customer,25,No
TXN-000986,FinancialTransaction,TXN-000986,Premium Payment,,913337,6830.27,PAY-6F34355144,a9409773fc6c73df,Credit Card,3/6/2015,Wells Fargo,9caf4a129d85,Savings,Cleared,No,No,No,Insurance Carrier,,Check,No,RepairShop,25,No
TXN-000987,FinancialTransaction,TXN-000987,Premium Payment,,488464,7394.08,PAY-4DA900B5F8,3961b2829673ae01,ACH,21/1/2015,Chase,ebd54ec1d463,Checking,Cleared,No,No,No,Insurance Carrier,,Venmo,No,RepairShop,22,No
TXN-000988,FinancialTransaction,TXN-000988,Claim Payment,CLM-480094,480094,48360.0,PAY-E6A6C31906,870a0492cd88d138,Credit Card,28/8/2015,Chase,954f3246ab2d,Savings,Cleared,No,No,No,Medical Provider,CLM-480094,Wire,No,Customer,4,No
TXN-000989,FinancialTransaction,TXN-000989,Premium Payment,,480094,4201.68,PAY-E6A6C31906,870a0492cd88d138,Check,25/3/2015,Chase,441633d2505e,Checking,Cleared,No,No,No,Insurance Carrier,,Wire,No,RepairShop,17,No
TXN-000990,FinancialTransaction,TXN-000990,Premium Payment,,263108,7677.7,PAY-E26B276AD3,3f823e38865f8357,ACH,2/6/2015,BOA,d6dcb5cebd5b,Checking,Cleared,No,No,No,Insurance Carrier,,Wire,No,Customer,53,No
TXN-000991,FinancialTransaction,TXN-000991,Premium Payment,,298412,372.68,PAY-B0A018B96D,8517960e44239e1b,Credit Card,15/2/2015,Wells Fargo,a0f32db61dc8,Savings,Cleared,No,No,No,Insurance Carrier,,Zelle,No,Lawyer,17,No
TXN-000992,FinancialTransaction,TXN-000992,Claim Payment,CLM-261905,261905,59400.0,PAY-86AFB66C0A,13112f0e07ffa50a,Wire Transfer,5/9/2015,BOA,e2f25c456672,Savings,Cleared,No,Yes,Yes,Repair Shop,CLM-261905,Wire,No,RepairShop,12,No
TXN-000993,FinancialTransaction,TXN-000993,Premium Payment,,261905,4806.7,PAY-86AFB66C0A,13112f0e07ffa50a,ACH,17/6/2015,BOA,2a0981621ab2,Savings,Cleared,No,No,No,Insurance Carrier,,Zelle,No,Customer,29,No
TXN-000994,FinancialTransaction,TXN-000994,Claim Payment,CLM-674485,674485,60210.0,PAY-67660FE316,cdede963f6ad0914,Wire Transfer,16/3/2015,Chase,16881bfd1e66,Checking,Cleared,No,No,No,Repair Shop,CLM-674485,Unknown,No,Customer,5,No
TXN-000995,FinancialTransaction,TXN-000995,Premium Payment,,674485,6179.33,PAY-67660FE316,cdede963f6ad0914,ACH,8/4/2015,Wells Fargo,e7600a146fcb,Checking,Cleared,No,No,No,Insurance Carrier,,Venmo,No,Unknown,32,No
TXN-000996,FinancialTransaction,TXN-000996,Premium Payment,,223404,4077.47,PAY-FF25A0270C,e34095d5cffe4401,Check,8/12/2015,Wells Fargo,9dcbb888c69e,Checking,Cleared,No,No,No,Insurance Carrier,,Check,No,Lawyer,60,No
TXN-000997,FinancialTransaction,TXN-000997,Claim Payment,CLM-991480,991480,62800.0,PAY-182058288E,bdeff8c174e3d851,Wire Transfer,20/6/2015,BOA,0860d0b1ab17,Checking,Cleared,No,No,Yes,Medical Provider,CLM-991480,Zelle,No,Lawyer,13,No
TXN-000998,FinancialTransaction,TXN-000998,Premium Payment,,991480,5024.74,PAY-182058288E,bdeff8c174e3d851,ACH,25/12/2015,BOA,fa9b0967dd03,Savings,Cleared,No,No,No,Insurance Carrier,,Unknown,No,Unknown,40,No
TXN-000999,FinancialTransaction,TXN-000999,Claim Payment,CLM-804219,804219,59500.0,PAY-5858C1BCBA,9bb25996fb784d4c,ACH,11/1/2015,Wells Fargo,f3dee0fc8c37,Checking,Pending,No,No,Yes,Insured,CLM-804219,Venmo,No,Unknown,26,No
TXN-001000,FinancialTransaction,TXN-001000,Premium Payment,,804219,5208.31,PAY-5858C1BCBA,9bb25996fb784d4c,Check,28/3/2015,Chase,55851788c87b,Savings,Cleared,No,No,No,Insurance Carrier,,Zelle,No,Unknown,12,No
TXN-001001,FinancialTransaction,TXN-001001,Claim Payment,CLM-483088,483088,53460.0,PAY-E844D56E7B,fd99de57c9527790,Credit Card,27/3/2015,Citibank,dfca7e33c0ae,Checking,Cleared,No,No,No,Repair Shop,CLM-483088,Venmo,No,Hospital,42,No
TXN-001002,FinancialTransaction,TXN-001002,Premium Payment,,483088,5331.09,PAY-E844D56E7B,fd99de57c9527790,Check,12/10/2015,Chase,389133b4615c,Checking,Cleared,No,No,No,Insurance Carrier,,Unknown,No,Customer,32,No
TXN-001003,FinancialTransaction,TXN-001003,Claim Payment,CLM-100804,100804,41690.0,PAY-0F183E2F5D,a2c79216203ac59f,ACH,2/1/2015,BOA,cea937d7b0cc,Savings,Reversed,No,No,No,Medical Provider,CLM-100804,Wire,No,Hospital,7,No
TXN-001004,FinancialTransaction,TXN-001004,Premium Payment,,100804,3652.26,PAY-0F183E2F5D,a2c79216203ac59f,ACH,27/7/2015,BOA,30b471139260,Checking,Cleared,No,No,No,Insurance Carrier,,Wire,No,RepairShop,10,No
TXN-001005,FinancialTransaction,TXN-001005,Premium Payment,,941807,5178.09,PAY-E41029F1A3,4433ac3b860acc43,ACH,13/11/2015,Chase,0cda99d92f2e,Savings,Cleared,No,No,No,Insurance Carrier,,Unknown,No,Unknown,35,No
TXN-001006,FinancialTransaction,TXN-001006,Premium Payment,,593466,5464.9,PAY-DE937B714F,5d71eed8bb59b4b9,Check,23/1/2015,Chase,1ac4f6051826,Checking,Cleared,No,No,No,Insurance Carrier,,Venmo,No,Customer,50,No
TXN-001007,FinancialTransaction,TXN-001007,Premium Payment,,437442,7077.31,PAY-CD6E73ED24,01cda2b0ce422faf,ACH,21/12/2015,Wells Fargo,46dbd56ddfd9,Savings,Cleared,No,No,No,Insurance Carrier,,ACH,No,Customer,28,No
TXN-001008,FinancialTransaction,TXN-001008,Claim Payment,CLM-942106,942106,46200.0,PAY-16FEB094AE,42b8bb98603e2acf,Direct Deposit,27/11/2015,Wells Fargo,e132b0c5b8b9,Savings,Pending,No,No,Yes,Medical Provider,CLM-942106,Venmo,No,RepairShop,14,No
TXN-001009,FinancialTransaction,TXN-001009,Premium Payment,,942106,3817.6,PAY-16FEB094AE,42b8bb98603e2acf,ACH,6/1/2015,BOA,8e407c2a0e5f,Checking,Cleared,No,No,No,Insurance Carrier,,Zelle,No,Lawyer,40,No
TXN-001010,FinancialTransaction,TXN-001010,Claim Payment,CLM-794951,794951,58500.0,PAY-EF4386BEED,a098ef7f87a362de,Credit Card,17/7/2015,Citibank,d391cc23daa0,Checking,Cleared,No,No,Yes,Lienholder,CLM-794951,Venmo,No,Customer,42,No
TXN-001011,FinancialTransaction,TXN-001011,Premium Payment,,794951,5802.41,PAY-EF4386BEED,a098ef7f87a362de,ACH,21/10/2015,Wells Fargo,71daacc0d647,Savings,Cleared,No,No,No,Insurance Carrier,,Unknown,No,Lawyer,7,No
TXN-001012,FinancialTransaction,TXN-001012,Premium Payment,,182450,6791.74,PAY-E0B0EE04E2,1bdd04882d3b9f0a,ACH,10/5/2015,Citibank,51842cdde883,Savings,Cleared,No,No,No,Insurance Carrier,,Check,No,Customer,59,No
TXN-001013,FinancialTransaction,TXN-001013,Premium Payment,,730973,5882.11,PAY-6BAFE0F8DC,0ca02aaa52130646,ACH,17/12/2015,Wells Fargo,196da5a736b8,Checking,Cleared,No,No,No,Insurance Carrier,,ACH,No,Hospital,29,No
TXN-001014,FinancialTransaction,TXN-001014,Claim Payment,CLM-687755,687755,64200.0,PAY-33C542F527,7d9788ab021c9f54,Wire Transfer,2/5/2015,Citibank,0dc6fe70c0aa,Savings,Cleared,No,No,Yes,Insured,CLM-687755,Venmo,No,Unknown,46,No
TXN-001015,FinancialTransaction,TXN-001015,Premium Payment,,687755,5723.6,PAY-33C542F527,7d9788ab021c9f54,ACH,26/12/2015,Wells Fargo,716a771dceef,Checking,Cleared,No,No,No,Insurance Carrier,,ACH,No,Lawyer,17,No
TXN-001016,FinancialTransaction,TXN-001016,Claim Payment,CLM-757644,757644,32320.0,PAY-A642789597,21ff4851153bdf3d,Direct Deposit,17/4/2015,Chase,f21292a40dc2,Checking,Cleared,No,No,No,Lienholder,CLM-757644,ACH,No,Hospital,7,No
TXN-001017,FinancialTransaction,TXN-001017,Premium Payment,,757644,2807.57,PAY-A642789597,21ff4851153bdf3d,Credit Card,24/6/2015,Wells Fargo,e83dbd438774,Checking,Cleared,No,No,No,Insurance Carrier,,Venmo,Yes,Customer,3,No
TXN-001018,FinancialTransaction,TXN-001018,Premium Payment,,998865,3340.24,PAY-318907C050,0200fbe9629b247b,Check,9/1/2015,Wells Fargo,15744daceb8b,Checking,Cleared,No,No,No,Insurance Carrier,,Venmo,No,Unknown,5,No
TXN-001019,FinancialTransaction,TXN-001019,Claim Payment,CLM-944953,944953,4320.0,PAY-548769BA16,061fbb673a7830d2,ACH,24/4/2015,BOA,e546b46afc8f,Checking,Cleared,No,No,No,Repair Shop,CLM-944953,Wire,No,Hospital,5,No
TXN-001020,FinancialTransaction,TXN-001020,Premium Payment,,944953,386.86,PAY-548769BA16,061fbb673a7830d2,ACH,22/8/2015,Citibank,2c2333fcc447,Savings,Cleared,No,No,No,Insurance Carrier,,Venmo,No,Unknown,37,No
TXN-001021,FinancialTransaction,TXN-001021,Claim Payment,CLM-386429,386429,4200.0,PAY-F90D9243FE,e5f3eb5daaaf1c95,Wire Transfer,24/5/2015,Citibank,5d6a1d856c2f,Checking,Flagged,No,No,Yes,Attorney,CLM-386429,Venmo,No,Customer,47,No
TXN-001022,FinancialTransaction,TXN-001022,Premium Payment,,386429,343.03,PAY-F90D9243FE,e5f3eb5daaaf1c95,Credit Card,27/8/2015,Chase,e9a9f399cd99,Savings,Pending,No,No,No,Insurance Carrier,,Wire,No,Customer,17,No
TXN-001023,FinancialTransaction,TXN-001023,Claim Payment,CLM-108270,108270,57970.0,PAY-78C7C4217D,5753ef962303f655,Wire Transfer,3/1/2015,Chase,e04271def232,Checking,Cleared,No,No,No,Attorney,CLM-108270,Wire,No,Hospital,50,No
TXN-001024,FinancialTransaction,TXN-001024,Premium Payment,,108270,5454.4,PAY-78C7C4217D,5753ef962303f655,ACH,1/3/2015,Wells Fargo,90de47ff5013,Savings,Cleared,No,No,No,Insurance Carrier,,Check,No,Customer,29,No
TXN-001025,FinancialTransaction,TXN-001025,Premium Payment,,205134,385.59,PAY-97707AB551,0e525c64ccd2d38a,ACH,13/9/2015,Wells Fargo,c2b2a8e69fe0,Checking,Pending,No,No,No,Insurance Carrier,,Venmo,No,RepairShop,2,No
TXN-001026,FinancialTransaction,TXN-001026,Premium Payment,,749325,6376.98,PAY-79B4F701A5,4baec067a8751e8a,Check,23/2/2015,Wells Fargo,5261c3e0bb66,Savings,Cleared,No,No,No,Insurance Carrier,,Zelle,No,Unknown,58,No
TXN-001027,FinancialTransaction,TXN-001027,Claim Payment,CLM-774303,774303,32480.0,PAY-97E9639C96,7be5ab011c215612,ACH,17/3/2015,Wells Fargo,987bd8391646,Savings,Cleared,No,No,No,Repair Shop,CLM-774303,ACH,No,Customer,32,No
TXN-001028,FinancialTransaction,TXN-001028,Premium Payment,,774303,2769.5,PAY-97E9639C96,7be5ab011c215612,Check,10/3/2015,Wells Fargo,351627d7f7d9,Checking,Pending,No,No,No,Insurance Carrier,,Unknown,No,Customer,10,No
TXN-001029,FinancialTransaction,TXN-001029,Claim Payment,CLM-698470,698470,60480.0,PAY-64AC3C2FFB,c26c18225efb070e,Credit Card,13/11/2015,Chase,00c4442985a7,Savings,Cleared,No,No,No,Medical Provider,CLM-698470,Wire,No,RepairShop,42,No
TXN-001030,FinancialTransaction,TXN-001030,Premium Payment,,698470,5179.87,PAY-64AC3C2FFB,c26c18225efb070e,Credit Card,27/4/2015,Wells Fargo,f2cf5421ce49,Checking,Cleared,No,No,No,Insurance Carrier,,Unknown,No,Unknown,41,No
TXN-001031,FinancialTransaction,TXN-001031,Claim Payment,CLM-719989,719989,2640.0,PAY-43258C28F8,e2426897aae621f9,Credit Card,,Citibank,25ef189cdddf,Checking,Cleared,No,No,No,Repair Shop,CLM-719989,Venmo,No,Lawyer,1,No
TXN-001032,FinancialTransaction,TXN-001032,Premium Payment,,719989,241.16,PAY-43258C28F8,e2426897aae621f9,ACH,5/2/2015,Wells Fargo,bd474085040b,Savings,Cleared,No,No,No,Insurance Carrier,,Zelle,No,RepairShop,60,No
TXN-001033,FinancialTransaction,TXN-001033,Claim Payment,CLM-309323,309323,6050.0,PAY-FD9CAFEA87,5e69264d8775727d,Wire Transfer,16/7/2015,BOA,337604b9ff77,Checking,Cleared,No,No,No,Repair Shop,CLM-309323,ACH,No,RepairShop,3,No
TXN-001034,FinancialTransaction,TXN-001034,Premium Payment,,309323,561.52,PAY-FD9CAFEA87,5e69264d8775727d,Credit Card,15/2/2015,Citibank,0e5ab378f217,Checking,Cleared,No,No,No,Insurance Carrier,,Venmo,No,Unknown,43,No
TXN-001035,FinancialTransaction,TXN-001035,Premium Payment,,444035,3904.52,PAY-5C0CBAE92C,fc6de92bab961c4b,ACH,26/12/2015,Citibank,d9fb2d56c06c,Checking,Cleared,No,No,No,Insurance Carrier,,Zelle,No,RepairShop,25,No
TXN-001036,FinancialTransaction,TXN-001036,Claim Payment,CLM-431478,431478,40260.0,PAY-D7058C6570,44ea25df4e3898ad,Check,1/1/2015,Wells Fargo,ed9155e0411b,Checking,Cleared,No,No,No,Medical Provider,CLM-431478,ACH,No,Unknown,18,No
TXN-001037,FinancialTransaction,TXN-001037,Premium Payment,,431478,3236.8,PAY-D7058C6570,44ea25df4e3898ad,ACH,3/3/2015,Citibank,667a0d5c264c,Checking,Cleared,No,No,No,Insurance Carrier,,Zelle,No,RepairShop,10,No
TXN-001038,FinancialTransaction,TXN-001038,Claim Payment,CLM-797634,797634,50000.0,PAY-77942AE25C,511b5fc01163f158,Direct Deposit,,BOA,e406d2d1063b,Savings,Cleared,No,No,Yes,Repair Shop,CLM-797634,Wire,No,Unknown,45,No
TXN-001039,FinancialTransaction,TXN-001039,Premium Payment,,797634,5079.47,PAY-77942AE25C,511b5fc01163f158,ACH,3/12/2015,Citibank,4de8f41d6a82,Savings,Cleared,No,No,No,Insurance Carrier,,Venmo,No,Unknown,22,No
TXN-001040,FinancialTransaction,TXN-001040,Claim Payment,CLM-284836,284836,3840.0,PAY-068753A849,d7197dc937114d74,ACH,22/4/2015,Citibank,a71ebeebbdd0,Checking,Cleared,No,No,No,Medical Provider,CLM-284836,Zelle,No,Lawyer,58,No
TXN-001041,FinancialTransaction,TXN-001041,Premium Payment,,284836,316.42,PAY-068753A849,d7197dc937114d74,ACH,8/5/2015,BOA,100b16102013,Checking,Cleared,No,No,No,Insurance Carrier,,Zelle,No,Customer,26,No
TXN-001042,FinancialTransaction,TXN-001042,Claim Payment,CLM-238196,238196,95900.0,PAY-D80885EA04,b3e5614824ea52fc,Direct Deposit,9/7/2015,Chase,c19036901ee0,Checking,Pending,No,No,Yes,Medical Provider,CLM-238196,Venmo,No,Unknown,37,No
TXN-001043,FinancialTransaction,TXN-001043,Premium Payment,,238196,8650.55,PAY-D80885EA04,b3e5614824ea52fc,Credit Card,22/6/2015,Citibank,c4d7ac3e2de5,Savings,Cleared,No,No,No,Insurance Carrier,,ACH,No,Hospital,1,No
TXN-001044,FinancialTransaction,TXN-001044,Premium Payment,,885789,4895.74,PAY-3C73474FDD,df49dcb49e4d86f8,Check,21/10/2015,BOA,72c0009efd93,Savings,Cleared,No,No,No,Insurance Carrier,,Venmo,No,Lawyer,33,No
TXN-001045,FinancialTransaction,TXN-001045,Claim Payment,CLM-287436,287436,63030.0,PAY-4E0191329D,9bec4b70d49ff643,Credit Card,2/11/2015,BOA,86518a708488,Checking,Cleared,No,No,No,Insured,CLM-287436,Zelle,No,Lawyer,46,No
TXN-001046,FinancialTransaction,TXN-001046,Premium Payment,,287436,5182.02,PAY-4E0191329D,9bec4b70d49ff643,ACH,20/4/2015,BOA,d1883fa812e8,Checking,Cleared,No,No,No,Insurance Carrier,,Unknown,No,Customer,50,No
TXN-001047,FinancialTransaction,TXN-001047,Claim Payment,CLM-496067,496067,63470.0,PAY-867E3014E0,a828a8dc3b214d77,ACH,,Chase,f8a201ef0c29,Checking,Cleared,No,No,No,Insured,CLM-496067,Check,No,RepairShop,32,No
TXN-001048,FinancialTransaction,TXN-001048,Premium Payment,,496067,5441.06,PAY-867E3014E0,a828a8dc3b214d77,Check,25/1/2015,Chase,553bef97142a,Checking,Cleared,No,No,No,Insurance Carrier,,Unknown,No,RepairShop,31,No
TXN-001049,FinancialTransaction,TXN-001049,Claim Payment,CLM-206004,206004,44440.0,PAY-9EF918B4A7,3d3305fc43c40a90,Direct Deposit,,Wells Fargo,f28a22cabe3e,Checking,Cleared,No,Yes,No,Lienholder,CLM-206004,ACH,No,Unknown,28,No
TXN-001050,FinancialTransaction,TXN-001050,Premium Payment,,206004,3826.74,PAY-9EF918B4A7,3d3305fc43c40a90,Credit Card,24/1/2015,Wells Fargo,86c5c0ea21b1,Checking,Cleared,No,No,No,Insurance Carrier,,Zelle,No,Lawyer,26,No
TXN-001051,FinancialTransaction,TXN-001051,Premium Payment,,153027,670.29,PAY-593E7D4F64,5486d632bbbe77c7,Credit Card,23/1/2015,Citibank,efce2b4abef6,Checking,Cleared,No,No,No,Insurance Carrier,,Check,No,Unknown,55,No
TXN-001052,FinancialTransaction,TXN-001052,Claim Payment,CLM-469426,469426,77200.0,PAY-18AFCF1C58,02d9fcf707a2f343,Credit Card,15/9/2015,Wells Fargo,85c8633e64d2,Checking,Cleared,No,No,Yes,Insured,CLM-469426,ACH,No,Hospital,47,No
TXN-001053,FinancialTransaction,TXN-001053,Premium Payment,,469426,6817.32,PAY-18AFCF1C58,02d9fcf707a2f343,ACH,26/6/2015,Wells Fargo,84dc58d7c51e,Checking,Cleared,No,No,No,Insurance Carrier,,Unknown,No,RepairShop,50,No
TXN-001054,FinancialTransaction,TXN-001054,Claim Payment,CLM-654974,654974,57000.0,PAY-413F6CC3B4,65c3a868f8f74532,Wire Transfer,22/3/2015,Citibank,93d01ebb8775,Savings,Cleared,No,No,Yes,Repair Shop,CLM-654974,Wire,No,Unknown,52,No
TXN-001055,FinancialTransaction,TXN-001055,Premium Payment,,654974,5917.32,PAY-413F6CC3B4,65c3a868f8f74532,Check,1/9/2015,Wells Fargo,b4fedda3d560,Checking,Cleared,No,No,No,Insurance Carrier,,Venmo,No,Unknown,51,No
TXN-001056,FinancialTransaction,TXN-001056,Claim Payment,CLM-943425,943425,2700.0,PAY-CEEC8F7E76,06d599325cf6043b,Wire Transfer,,Citibank,20f00ea05df6,Savings,Cleared,No,No,Yes,Medical Provider,CLM-943425,ACH,No,Lawyer,5,No
TXN-001057,FinancialTransaction,TXN-001057,Premium Payment,,943425,235.52,PAY-CEEC8F7E76,06d599325cf6043b,ACH,9/10/2015,Wells Fargo,227b2720dadd,Savings,Pending,No,No,No,Insurance Carrier,,ACH,No,Hospital,35,No
TXN-001058,FinancialTransaction,TXN-001058,Claim Payment,CLM-641845,641845,47300.0,PAY-F901FD93FB,d0e0bf086fbcc1cb,ACH,6/11/2015,Wells Fargo,296414242909,Checking,Reversed,No,No,Yes,Insured,CLM-641845,Zelle,No,Hospital,15,No
TXN-001059,FinancialTransaction,TXN-001059,Premium Payment,,641845,4464.06,PAY-F901FD93FB,d0e0bf086fbcc1cb,Check,14/8/2015,Chase,f5330308c478,Checking,Cleared,No,No,No,Insurance Carrier,,Check,Yes,Unknown,1,No
TXN-001060,FinancialTransaction,TXN-001060,Claim Payment,CLM-794534,794534,55110.0,PAY-01BC63B55B,43d22df4a8e327e0,Credit Card,25/7/2015,Chase,254e93f7bd31,Savings,Flagged,No,No,No,Attorney,CLM-794534,Unknown,No,Hospital,25,No
TXN-001061,FinancialTransaction,TXN-001061,Premium Payment,,794534,5001.65,PAY-01BC63B55B,43d22df4a8e327e0,ACH,18/4/2015,Chase,c7b153acf6ce,Savings,Cleared,No,No,No,Insurance Carrier,,ACH,No,Hospital,45,No
TXN-001062,FinancialTransaction,TXN-001062,Claim Payment,CLM-357808,357808,4320.0,PAY-B72AD91CBD,298976f265f9fc25,Credit Card,,Citibank,3514957ab6ce,Checking,Cleared,No,No,No,Insured,CLM-357808,Venmo,No,Lawyer,53,No
TXN-001063,FinancialTransaction,TXN-001063,Premium Payment,,357808,402.47,PAY-B72AD91CBD,298976f265f9fc25,Check,2/6/2015,BOA,beac5dabf3f6,Checking,Cleared,No,No,No,Insurance Carrier,,ACH,No,Lawyer,50,No
TXN-001064,FinancialTransaction,TXN-001064,Premium Payment,,536052,5780.77,PAY-D5C6BA2D1D,b918b048a2f62917,ACH,14/7/2015,Wells Fargo,d94cf9ae5341,Checking,Cleared,No,No,No,Insurance Carrier,,ACH,No,Hospital,31,No
TXN-001065,FinancialTransaction,TXN-001065,Premium Payment,,873384,7307.29,PAY-1CA45CE6C8,7937d5678347328e,ACH,22/7/2015,Citibank,99c45a505051,Checking,Cleared,No,No,No,Insurance Carrier,,Zelle,No,Unknown,8,No
TXN-001066,FinancialTransaction,TXN-001066,Premium Payment,,790225,3441.21,PAY-5D433C201A,862dce6766694071,ACH,25/11/2015,Citibank,205235b55375,Savings,Cleared,No,No,No,Insurance Carrier,,ACH,No,RepairShop,37,No
TXN-001067,FinancialTransaction,TXN-001067,Premium Payment,,587498,247.3,PAY-788EF0EBB6,342d8e3e20f7e94e,ACH,23/3/2015,Chase,01b0d88d5063,Checking,Cleared,No,No,No,Insurance Carrier,,Check,No,Unknown,35,No
TXN-001068,FinancialTransaction,TXN-001068,Claim Payment,CLM-639027,639027,60190.0,PAY-C8C7AA76FA,ec1592c0948316c7,Check,22/11/2015,BOA,ceda6d31863f,Savings,Cleared,No,Yes,No,Attorney,CLM-639027,Zelle,No,Unknown,60,No
TXN-001069,FinancialTransaction,TXN-001069,Premium Payment,,639027,5267.65,PAY-C8C7AA76FA,ec1592c0948316c7,ACH,17/12/2015,Chase,f2a63789c646,Savings,Cleared,No,No,No,Insurance Carrier,,Wire,No,RepairShop,23,No
TXN-001070,FinancialTransaction,TXN-001070,Premium Payment,,217899,3353.14,PAY-4CD7600128,1695a5c27d7091ec,ACH,26/2/2015,Chase,550480bf2116,Savings,Cleared,No,No,No,Insurance Carrier,,Wire,No,Lawyer,22,No
TXN-001071,FinancialTransaction,TXN-001071,Premium Payment,,589094,5044.62,PAY-3E13B150EE,ae317b6e928c9ca4,Check,22/1/2015,BOA,51536cbe2d2c,Savings,Cleared,No,No,No,Insurance Carrier,,Unknown,No,Unknown,44,No
TXN-001072,FinancialTransaction,TXN-001072,Claim Payment,CLM-458829,458829,79320.0,PAY-5C9934BCDE,62d1a978c58c9160,Direct Deposit,24/5/2015,BOA,33bc1af7a321,Savings,Cleared,No,No,No,Lienholder,CLM-458829,Unknown,No,Hospital,20,No
